t,norm,peak,PR,R_rms,k_star,k_star_L,crystallinity,i_star
5.76,1.000000000001054,0.0006675812392017955,5070.418047481468,9.276332028328111,0.47123889803846897,9.42477796076938,0.9917183266505449,1
5.8,1.0000000000010614,0.0006723514242018049,4727.183916347148,9.300513455050979,0.47123889803846897,9.42477796076938,0.9917183726769824,1
5.84,1.0000000000010685,0.0005196645414020438,4588.775498368217,9.327374670250252,0.47123889803846897,9.42477796076938,0.9917184148068943,1
5.88,1.0000000000010758,0.0007038028348868589,4046.806365287726,9.353332516071239,0.47123889803846897,9.42477796076938,0.991718461100639,1
5.92,1.0000000000010831,0.001002256141939767,3498.5470951168086,9.376144300534268,0.47123889803846897,9.42477796076938,0.9917184955519309,1
5.96,1.0000000000010905,0.0008250462485402511,3032.122402528875,9.39834979579654,0.47123889803846897,9.42477796076938,0.9917184861497099,1
6.0,1.000000000001097,0.0017396195301680444,2598.5406947024444,9.421476892498184,0.47123889803846897,9.42477796076938,0.9917184242646968,1
6.04,1.0000000000011038,0.002880150727093679,2413.767956497857,9.442299474435812,0.47123889803846897,9.42477796076938,0.9917182892333269,1
6.08,1.0000000000011104,0.0014697061763809616,3749.2504326669155,9.457832126057669,0.47123889803846897,9.42477796076938,0.9917181839016359,1
6.12,1.0000000000011176,0.0005902845270955655,4443.798937403447,9.470253946073205,0.47123889803846897,9.42477796076938,0.9917181723947034,1
6.16,1.000000000001125,0.00047601999682017013,5030.871930699147,9.483823366740747,0.47123889803846897,9.42477796076938,0.9917182208031448,1
6.2,1.0000000000011318,0.000548704532554175,5184.125203547794,9.499318320841315,0.47123889803846897,9.42477796076938,0.991718321343114,1
6.24,1.0000000000011382,0.0005622012719385937,5065.334009498514,9.514738351502396,0.47123889803846897,9.42477796076938,0.9917184422517996,1
6.28,1.0000000000011446,0.0005925930530179387,4898.178779840563,9.529886980047154,0.47123889803846897,9.42477796076938,0.9917185753114152,1
6.32,1.0000000000011515,0.0007133977544425352,4462.108860676383,9.546850665758301,0.47123889803846897,9.42477796076938,0.9917186970837132,1
6.36,1.0000000000011584,0.0005203517367675263,4461.456724657298,9.566287428582413,0.47123889803846897,9.42477796076938,0.9917188094876878,1
6.4,1.0000000000011653,0.0005207400695992436,4063.130201521053,9.585813375629126,0.47123889803846897,9.42477796076938,0.9917189212385469,1
6.44,1.0000000000011722,0.0009864413522074178,3532.75681413526,9.602959687938933,0.47123889803846897,9.42477796076938,0.9917190176772513,1
6.48,1.0000000000011788,0.0010791325413190933,3086.5195982592745,9.618434476272286,0.47123889803846897,9.42477796076938,0.9917190788992238,1
6.5200000000000005,1.000000000001185,0.0012324976999719631,2639.300892483827,9.634666777139257,0.47123889803846897,9.42477796076938,0.9917191031872704,1
6.5600000000000005,1.0000000000011917,0.001310184851512202,2247.1387709267538,9.651643977900617,0.47123889803846897,9.42477796076938,0.991719058017835,1
6.6000000000000005,1.0000000000011982,0.003237806133958119,1880.8173239177002,9.666574660076067,0.47123889803846897,9.42477796076938,0.9917189263351164,1
6.640000000000001,1.0000000000012041,0.0027233956505361553,2486.342508206797,9.677406488327998,0.47123889803846897,9.42477796076938,0.9917187086845283,1
6.68,1.0000000000012106,0.0008625695445580549,3552.6708527767673,9.684756087760872,0.47123889803846897,9.42477796076938,0.9917185724971328,1
6.72,1.0000000000012168,0.0006445077564818678,4255.494648063157,9.6911101127027,0.47123889803846897,9.42477796076938,0.9917185162530487,1
6.76,1.0000000000012232,0.0005435591060964785,4923.613318279073,9.698846615409371,0.47123889803846897,9.42477796076938,0.9917185401396837,1
6.8,1.0000000000012295,0.0005714118089293489,5076.881658519722,9.708025371357737,0.47123889803846897,9.42477796076938,0.9917186401175669,1
6.84,1.0000000000012355,0.0007211715539036234,4980.0820424676385,9.716986727028292,0.47123889803846897,9.42477796076938,0.9917187819407653,1
6.88,1.0000000000012417,0.000621969688674668,4795.366502343666,9.725547731047648,0.47123889803846897,9.42477796076938,0.9917189575377924,1
6.92,1.0000000000012481,0.0005199262330208729,4386.0424888625985,9.735239914645813,0.47123889803846897,9.42477796076938,0.9917191517156929,1
6.96,1.0000000000012543,0.0008685174996632106,4108.186538455673,9.746903607273374,0.47123889803846897,9.42477796076938,0.9917193439730732,1
7.0,1.0000000000012603,0.0007285420595764225,4199.2979243136815,9.760239782095804,0.47123889803846897,9.42477796076938,0.9917195384104175,1
7.04,1.0000000000012657,0.0005058566647393085,3800.1233385838727,9.773905802283455,0.47123889803846897,9.42477796076938,0.9917197493995635,1
7.08,1.0000000000012712,0.0007873847335850524,3332.594480791492,9.785769029244879,0.47123889803846897,9.42477796076938,0.9917199515220928,1
7.12,1.000000000001276,0.0007601081961970658,3045.923132359552,9.795809614873162,0.47123889803846897,9.42477796076938,0.9917201001644914,1
7.16,1.0000000000012812,0.0010170912673741666,2651.913657086472,9.806491778846405,0.47123889803846897,9.42477796076938,0.9917202035154963,1
7.2,1.0000000000012856,0.00136737357144504,2258.5397447717446,9.818360235603077,0.47123889803846897,9.42477796076938,0.9917202668033561,1
7.24,1.0000000000012905,0.0013588384458824198,1901.4788481261699,9.829782848375672,0.47123889803846897,9.42477796076938,0.9917202502507282,1
7.28,1.000000000001296,0.002507464807508653,1629.523508148915,9.84025260468566,0.47123889803846897,9.42477796076938,0.9917200933078756,1
7.32,1.0000000000013023,0.004497996845095588,1444.9249206225184,9.848679395869404,0.47123889803846897,9.42477796076938,0.9917197896648426,1
7.36,1.0000000000013096,0.0022866473757961947,2298.3061081280935,9.852754281319672,0.47123889803846897,9.42477796076938,0.9917194224650068,1
7.4,1.0000000000013174,0.0007343498273809102,3047.8577035302446,9.853953592657811,0.47123889803846897,9.42477796076938,0.9917191814275667,1
7.44,1.0000000000013245,0.0005483199452679422,3837.794462635832,9.856398283961155,0.47123889803846897,9.42477796076938,0.9917190157032901,1
7.48,1.0000000000013318,0.0004593420084081423,4666.132640401235,9.860382943921135,0.47123889803846897,9.42477796076938,0.9917189441297565,1
7.5200000000000005,1.0000000000013396,0.0004803959961495453,5112.4777880684405,9.864372874161209,0.47123889803846897,9.42477796076938,0.9917189708643017,1
7.5600000000000005,1.000000000001347,0.000636806563871838,5128.089032421872,9.869262658537162,0.47123889803846897,9.42477796076938,0.9917190770572346,1
7.6000000000000005,1.0000000000013556,0.0007893630628305852,4869.373401900019,9.874865513257847,0.47123889803846897,9.42477796076938,0.9917192340321793,1
7.640000000000001,1.0000000000013642,0.0006795025176257601,4671.577720852906,9.87932886334882,0.47123889803846897,9.42477796076938,0.9917194367758831,1
7.68,1.0000000000013727,0.0008431941122111301,4270.876807087781,9.884083781378513,0.47123889803846897,9.42477796076938,0.991719684400083,1
7.72,1.0000000000013816,0.0009069118844428684,3725.5135058760184,9.891575348655772,0.47123889803846897,9.42477796076938,0.9917199680115528,1
7.76,1.0000000000013907,0.001655187892442001,3756.208700803655,9.900536835032556,0.47123889803846897,9.42477796076938,0.9917202675025,1
7.8,1.0000000000013998,0.0010934951949594246,3847.753311743734,9.909675095867385,0.47123889803846897,9.42477796076938,0.991720586805504,1
7.84,1.000000000001409,0.000870136898156501,3542.2588540250154,9.919879383812725,0.47123889803846897,9.42477796076938,0.9917209318545925,1
7.88,1.0000000000014186,0.0008806234182434507,3132.5078970127774,9.929552009820597,0.47123889803846897,9.42477796076938,0.9917212990883612,1
7.92,1.0000000000014286,0.0010578872601327517,2834.9912742273723,9.935797651030997,0.47123889803846897,9.42477796076938,0.9917216519772686,1
7.96,1.0000000000014377,0.0007535002635848458,2529.95304046976,9.94064746150913,0.47123889803846897,9.42477796076938,0.9917219505923754,1
8.0,1.0000000000014477,0.001147502597989385,2225.0464048997974,9.948278734749836,0.47123889803846897,9.42477796076938,0.991722184710879,1
