t,Re_c,Im_c,abs_c,rho2,V_mem_x0
10.600000,1.620905481344e-01,-4.685389957777e-01,4.957843647786e-01,6.065260230144e-01,0.000000000000e+00
10.610000,1.654319469432e-01,-4.719319191576e-01,5.000874577403e-01,6.054836361392e-01,0.000000000000e+00
10.620000,1.687673559877e-01,-4.753119498146e-01,5.043846449721e-01,6.042943866719e-01,0.000000000000e+00
10.630000,1.720967142985e-01,-4.786781475003e-01,5.086747958831e-01,6.029611568939e-01,0.000000000000e+00
10.640000,1.754199664050e-01,-4.820295778387e-01,5.129567998622e-01,6.014870981308e-01,0.000000000000e+00
10.650000,1.787370625026e-01,-4.853653128829e-01,5.172295665002e-01,5.998756220176e-01,0.000000000000e+00
10.660000,1.820479586271e-01,-4.886844316741e-01,5.214920258268e-01,5.981303910640e-01,0.000000000000e+00
10.670000,1.853526168323e-01,-4.919860208028e-01,5.257431285637e-01,5.962553085580e-01,0.000000000000e+00
10.680000,1.886510053707e-01,-4.952691749718e-01,5.299818463916e-01,5.942545078531e-01,0.000000000000e+00
10.690000,1.919430988762e-01,-4.985329975609e-01,5.342071722312e-01,5.921323410842e-01,0.000000000000e+00
10.700000,1.952288785457e-01,-5.017766011921e-01,5.384181205365e-01,5.898933673592e-01,0.000000000000e+00
10.710000,1.985083323196e-01,-5.049991082964e-01,5.426137276005e-01,5.875423404747e-01,0.000000000000e+00
10.720000,2.017814550598e-01,-5.081996516800e-01,5.467930518704e-01,5.850841962080e-01,0.000000000000e+00
10.730000,2.050482487210e-01,-5.113773750909e-01,5.509551742732e-01,5.825240392338e-01,0.000000000000e+00
10.740000,2.083087225181e-01,-5.145314337848e-01,5.550991985490e-01,5.798671297193e-01,0.000000000000e+00
10.750000,2.115628930833e-01,-5.176609950897e-01,5.592242515905e-01,5.771188696487e-01,0.000000000000e+00
10.760000,2.148107846155e-01,-5.207652389697e-01,5.633294837893e-01,5.742847889285e-01,0.000000000000e+00
10.770000,2.180524290181e-01,-5.238433585864e-01,5.674140693848e-01,5.713705313260e-01,0.000000000000e+00
10.780000,2.212878660235e-01,-5.268945608579e-01,5.714772068166e-01,5.683818402911e-01,0.000000000000e+00
10.790000,2.245171433050e-01,-5.299180670155e-01,5.755181190781e-01,5.653245447112e-01,0.000000000000e+00
10.800000,2.277403165725e-01,-5.329131131563e-01,5.795360540695e-01,5.622045446487e-01,0.000000000000e+00
10.810000,2.309574496513e-01,-5.358789507932e-01,5.835302849490e-01,5.590277971070e-01,0.000000000000e+00
10.820000,2.341686145434e-01,-5.388148473994e-01,5.875001104811e-01,5.558003018717e-01,0.000000000000e+00
10.830000,2.373738914690e-01,-5.417200869497e-01,5.914448553804e-01,5.525280874701e-01,0.000000000000e+00
10.840000,2.405733688875e-01,-5.445939704550e-01,5.953638706488e-01,5.492171972913e-01,0.000000000000e+00
10.850000,2.437671434978e-01,-5.474358164931e-01,5.992565339055e-01,5.458736759054e-01,0.000000000000e+00
10.860000,2.469553202145e-01,-5.502449617317e-01,6.031222497084e-01,5.425035556199e-01,0.000000000000e+00
10.870000,2.501380121219e-01,-5.530207614467e-01,6.069604498642e-01,5.391128433072e-01,0.000000000000e+00
10.880000,2.533153404032e-01,-5.557625900323e-01,6.107705937281e-01,5.357075075370e-01,0.000000000000e+00
10.890000,2.564874342441e-01,-5.584698415044e-01,6.145521684894e-01,5.322934660403e-01,0.000000000000e+00
10.900000,2.596544307119e-01,-5.611419299965e-01,6.183046894440e-01,5.288765735351e-01,0.000000000000e+00
10.910000,2.628164746065e-01,-5.637782902472e-01,6.220277002503e-01,5.254626099363e-01,0.000000000000e+00
10.920000,2.659737182864e-01,-5.663783780797e-01,6.257207731691e-01,5.220572689714e-01,0.000000000000e+00
10.930000,2.691263214668e-01,-5.689416708718e-01,6.293835092856e-01,5.186661472222e-01,0.000000000000e+00
10.940000,2.722744509899e-01,-5.714676680178e-01,6.330155387125e-01,5.152947336073e-01,0.000000000000e+00
10.950000,2.754182805683e-01,-5.739558913799e-01,6.366165207728e-01,5.119483993206e-01,0.000000000000e+00
10.960000,2.785579905009e-01,-5.764058857307e-01,6.401861441619e-01,5.086323882361e-01,0.000000000000e+00
10.970000,2.816937673604e-01,-5.788172191852e-01,6.437241270879e-01,5.053518077892e-01,0.000000000000e+00
10.980000,2.848258036542e-01,-5.811894836226e-01,6.472302173885e-01,5.021116203391e-01,0.000000000000e+00
10.990000,2.879542974579e-01,-5.835222950972e-01,6.507041926251e-01,4.989166350191e-01,0.000000000000e+00
11.000000,2.910794520211e-01,-5.858152942391e-01,6.541458601515e-01,4.957715000755e-01,0.000000000000e+00
11.010000,2.942014753479e-01,-5.880681466435e-01,6.575550571576e-01,4.926806956960e-01,0.000000000000e+00
11.020000,2.973205797503e-01,-5.902805432484e-01,6.609316506877e-01,4.896485273261e-01,0.000000000000e+00
11.030000,3.004369813768e-01,-5.924522007018e-01,6.642755376312e-01,4.866791194712e-01,0.000000000000e+00
11.040000,3.035508997152e-01,-5.945828617158e-01,6.675866446868e-01,4.837764099785e-01,0.000000000000e+00
11.050000,3.066625570727e-01,-5.966722954106e-01,6.708649282985e-01,4.809441447931e-01,0.000000000000e+00
11.060000,3.097721780307e-01,-5.987202976452e-01,6.741103745636e-01,4.781858731820e-01,0.000000000000e+00
11.070000,3.128799888784e-01,-6.007266913365e-01,6.773229991110e-01,4.755049434166e-01,0.000000000000e+00
11.080000,3.159862170244e-01,-6.026913267666e-01,6.805028469515e-01,4.729044989043e-01,0.000000000000e+00
11.090000,3.190910903868e-01,-6.046140818765e-01,6.836499922970e-01,4.703874747604e-01,0.000000000000e+00
11.100000,3.221948367641e-01,-6.064948625490e-01,6.867645383505e-01,4.679565948083e-01,0.000000000000e+00
11.110000,3.252976831871e-01,-6.083336028774e-01,6.898466170655e-01,4.656143689973e-01,0.000000000000e+00
11.120000,3.283998552532e-01,-6.101302654222e-01,6.928963888739e-01,4.633630912262e-01,0.000000000000e+00
11.130000,3.315015764436e-01,-6.118848414551e-01,6.959140423839e-01,4.612048375613e-01,0.000000000000e+00
11.140000,3.346030674252e-01,-6.135973511892e-01,6.988997940454e-01,4.591414648363e-01,0.000000000000e+00
11.150000,3.377045453381e-01,-6.152678439968e-01,7.018538877847e-01,4.571746096220e-01,0.000000000000e+00
11.160000,3.408062230697e-01,-6.168963986134e-01,7.047765946066e-01,4.553056875548e-01,0.000000000000e+00
11.170000,3.439083085164e-01,-6.184831233280e-01,7.076682121646e-01,4.535358930108e-01,0.000000000000e+00
11.180000,3.470110038354e-01,-6.200281561600e-01,7.105290642993e-01,4.518661991158e-01,0.000000000000e+00
11.190000,3.501145046853e-01,-6.215316650216e-01,7.133595005434e-01,4.502973580790e-01,0.000000000000e+00
11.200000,3.532189994592e-01,-6.229938478663e-01,7.161598955947e-01,4.488299018401e-01,0.000000000000e+00
11.210000,3.563246685101e-01,-6.244149328225e-01,7.189306487559e-01,4.474641430196e-01,0.000000000000e+00
11.220000,3.594316833702e-01,-6.257951783123e-01,7.216721833418e-01,4.462001761645e-01,0.000000000000e+00
11.230000,3.625402059654e-01,-6.271348731543e-01,7.243849460526e-01,4.450378792773e-01,0.000000000000e+00
11.240000,3.656503878254e-01,-6.284343366513e-01,7.270694063150e-01,4.439769156242e-01,0.000000000000e+00
11.250000,3.687623692926e-01,-6.296939186611e-01,7.297260555887e-01,4.430167358118e-01,0.000000000000e+00
11.260000,3.718762787278e-01,-6.309139996505e-01,7.323554066404e-01,4.421565801282e-01,0.000000000000e+00
11.270000,3.749922317175e-01,-6.320949907314e-01,7.349579927834e-01,4.413954811410e-01,0.000000000000e+00
11.280000,3.781103302810e-01,-6.332373336794e-01,7.375343670844e-01,4.407322665487e-01,0.000000000000e+00
11.290000,3.812306620805e-01,-6.343415009318e-01,7.400851015354e-01,4.401655622806e-01,0.000000000000e+00
11.300000,3.843532996337e-01,-6.354079955674e-01,7.426107861931e-01,4.396937958416e-01,0.000000000000e+00
11.310000,3.874782995319e-01,-6.364373512642e-01,7.451120282832e-01,4.393151999007e-01,0.000000000000e+00
11.320000,3.906057016630e-01,-6.374301322353e-01,7.475894512720e-01,4.390278161201e-01,0.000000000000e+00
11.330000,3.937355284423e-01,-6.383869331425e-01,7.500436939038e-01,4.388294992254e-01,0.000000000000e+00
11.340000,3.968677840504e-01,-6.393083789846e-01,7.524754092042e-01,4.387179213156e-01,0.000000000000e+00
11.350000,4.000024536811e-01,-6.401951249616e-01,7.548852634510e-01,4.386905764144e-01,0.000000000000e+00
11.360000,4.031395027998e-01,-6.410478563104e-01,7.572739351106e-01,4.387447852642e-01,0.000000000000e+00
11.370000,4.062788764133e-01,-6.418672881139e-01,7.596421137420e-01,4.388777003638e-01,0.000000000000e+00
11.380000,4.094204983530e-01,-6.426541650789e-01,7.619904988678e-01,4.390863112533e-01,0.000000000000e+00
11.390000,4.125642705721e-01,-6.434092612830e-01,7.643197988130e-01,4.393674500500e-01,0.000000000000e+00
11.400000,4.157100724589e-01,-6.441333798888e-01,7.666307295111e-01,4.397177972367e-01,0.000000000000e+00
11.410000,4.188577601664e-01,-6.448273528219e-01,7.689240132802e-01,4.401338877090e-01,0.000000000000e+00
11.420000,4.220071659606e-01,-6.454920404134e-01,7.712003775668e-01,4.406121170845e-01,0.000000000000e+00
11.430000,4.251580975891e-01,-6.461283310022e-01,7.734605536608e-01,4.411487482795e-01,0.000000000000e+00
11.440000,4.283103376701e-01,-6.467371404973e-01,7.757052753809e-01,4.417399183567e-01,0.000000000000e+00
11.450000,4.314636431048e-01,-6.473194118965e-01,7.779352777316e-01,4.423816456510e-01,0.000000000000e+00
11.460000,4.346177445144e-01,-6.478761147604e-01,7.801512955342e-01,4.430698371767e-01,0.000000000000e+00
11.470000,4.377723457027e-01,-6.484082446381e-01,7.823540620312e-01,4.438002963224e-01,0.000000000000e+00
11.480000,4.409271231474e-01,-6.489168224444e-01,7.845443074667e-01,4.445687308370e-01,0.000000000000e+00
11.490000,4.440817255204e-01,-6.494028937841e-01,7.867227576448e-01,4.453707611126e-01,0.000000000000e+00
11.500000,4.472357732402e-01,-6.498675282216e-01,7.888901324663e-01,4.462019287681e-01,0.000000000000e+00
11.510000,4.503888580579e-01,-6.503118184955e-01,7.910471444470e-01,4.470577055369e-01,0.000000000000e+00
11.520000,4.535405426793e-01,-6.507368796721e-01,7.931944972195e-01,4.479335024621e-01,0.000000000000e+00
11.530000,4.566903604244e-01,-6.511438482392e-01,7.953328840205e-01,4.488246794009e-01,0.000000000000e+00
11.540000,4.598378149280e-01,-6.515338811353e-01,7.974629861661e-01,4.497265548409e-01,0.000000000000e+00
11.550000,4.629823798823e-01,-6.519081547134e-01,7.995854715184e-01,4.506344160273e-01,0.000000000000e+00
11.560000,4.661234988256e-01,-6.522678636371e-01,8.017009929463e-01,4.515435294014e-01,0.000000000000e+00
11.570000,4.692605849782e-01,-6.526142197058e-01,8.038101867831e-01,4.524491513479e-01,0.000000000000e+00
11.580000,4.723930211296e-01,-6.529484506089e-01,8.059136712852e-01,4.533465392481e-01,0.000000000000e+00
11.590000,4.755201595786e-01,-6.532717986052e-01,8.080120450949e-01,4.542309628332e-01,0.000000000000e+00
11.600000,4.786413221306e-01,-6.535855191278e-01,8.101058857116e-01,4.550977158320e-01,0.000000000000e+00
11.610000,4.817558001543e-01,-6.538908793118e-01,8.121957479755e-01,4.559421279041e-01,0.000000000000e+00
11.620000,4.848628547008e-01,-6.541891564428e-01,8.142821625677e-01,4.567595768476e-01,0.000000000000e+00
11.630000,4.879617166891e-01,-6.544816363283e-01,8.163656345322e-01,4.575455010691e-01,0.000000000000e+00
11.640000,4.910515871617e-01,-6.547696115869e-01,8.184466418232e-01,4.582954122995e-01,0.000000000000e+00
11.650000,4.941316376117e-01,-6.550543798592e-01,8.205256338844e-01,4.590049085397e-01,0.000000000000e+00
11.660000,4.972010103880e-01,-6.553372419363e-01,8.226030302640e-01,4.596696872139e-01,0.000000000000e+00
11.670000,5.002588191794e-01,-6.556194998100e-01,8.246792192713e-01,4.602855585065e-01,0.000000000000e+00
11.680000,5.033041495833e-01,-6.559024546419e-01,8.267545566811e-01,4.608484588586e-01,0.000000000000e+00
11.690000,5.063360597611e-01,-6.561874046549e-01,8.288293644908e-01,4.613544645900e-01,0.000000000000e+00
11.700000,5.093535811855e-01,-6.564756429479e-01,8.309039297357e-01,4.617998056159e-01,0.000000000000e+00
11.710000,5.123557194817e-01,-6.567684552348e-01,8.329785033704e-01,4.621808792202e-01,0.000000000000e+00
11.720000,5.153414553682e-01,-6.570671175125e-01,8.350532992194e-01,4.624942638425e-01,0.000000000000e+00
11.730000,5.183097456988e-01,-6.573728936585e-01,8.371284930065e-01,4.627367328349e-01,0.000000000000e+00
11.740000,5.212595246100e-01,-6.576870329648e-01,8.392042214661e-01,4.629052681377e-01,0.000000000000e+00
11.750000,5.241897047776e-01,-6.580107676090e-01,8.412805815447e-01,4.629970738197e-01,0.000000000000e+00
11.760000,5.270991787852e-01,-6.583453100714e-01,8.433576296976e-01,4.630095894234e-01,0.000000000000e+00
11.770000,5.299868206070e-01,-6.586918505012e-01,8.454353812881e-01,4.629405030521e-01,0.000000000000e+00
11.780000,5.328514872084e-01,-6.590515540386e-01,8.475138100945e-01,4.627877641287e-01,0.000000000000e+00
11.790000,5.356920202656e-01,-6.594255581023e-01,8.495928479306e-01,4.625495957522e-01,0.000000000000e+00
11.800000,5.385072480075e-01,-6.598149696469e-01,8.516723843866e-01,4.622245065732e-01,0.000000000000e+00
11.810000,5.412959871796e-01,-6.602208624018e-01,8.537522666953e-01,4.618113021038e-01,0.000000000000e+00
11.820000,5.440570451312e-01,-6.606442741004e-01,8.558322997284e-01,4.613090953718e-01,0.000000000000e+00
11.830000,5.467892220273e-01,-6.610862037087e-01,8.579122461297e-01,4.607173168249e-01,0.000000000000e+00
11.840000,5.494913131828e-01,-6.615476086671e-01,8.599918265871e-01,4.600357233863e-01,0.000000000000e+00
11.850000,5.521621115187e-01,-6.620294021543e-01,8.620707202507e-01,4.592644065563e-01,0.000000000000e+00
11.860000,5.548004101380e-01,-6.625324503881e-01,8.641485652979e-01,4.584037994531e-01,0.000000000000e+00
11.870000,5.574050050175e-01,-6.630575699763e-01,8.662249596504e-01,4.574546826808e-01,0.000000000000e+00
11.880000,5.599746978126e-01,-6.636055253305e-01,8.682994618445e-01,4.564181889096e-01,0.000000000000e+00
11.890000,5.625082987674e-01,-6.641770261588e-01,8.703715920567e-01,4.552958060511e-01,0.000000000000e+00
11.900000,5.650046297261e-01,-6.647727250520e-01,8.724408332861e-01,4.540893789120e-01,0.000000000000e+00
11.910000,5.674625272348e-01,-6.653932151791e-01,8.745066326919e-01,4.528011092059e-01,0.000000000000e+00
11.920000,5.698808457270e-01,-6.660390281075e-01,8.765684030860e-01,4.514335538092e-01,0.000000000000e+00
11.930000,5.722584607791e-01,-6.667106317653e-01,8.786255245792e-01,4.499896211443e-01,0.000000000000e+00
11.940000,5.745942724258e-01,-6.674084285605e-01,8.806773463750e-01,4.484725655842e-01,0.000000000000e+00
11.950000,5.768872085191e-01,-6.681327536741e-01,8.827231887092e-01,4.468859797745e-01,0.000000000000e+00
11.960000,5.791362281160e-01,-6.688838735421e-01,8.847623449272e-01,4.452337847815e-01,0.000000000000e+00
11.970000,5.813403248773e-01,-6.696619845429e-01,8.867940836915e-01,4.435202179844e-01,0.000000000000e+00
11.980000,5.834985304576e-01,-6.704672119024e-01,8.888176513112e-01,4.417498186482e-01,0.000000000000e+00
11.990000,5.856099178660e-01,-6.712996088330e-01,8.908322741809e-01,4.399274111274e-01,0.000000000000e+00
12.000000,5.876736047747e-01,-6.721591559162e-01,8.928371613183e-01,4.380580856751e-01,0.000000000000e+00
12.010000,5.896887567511e-01,-6.730457607410e-01,8.948315069833e-01,4.361471768560e-01,0.000000000000e+00
12.020000,5.916545903884e-01,-6.739592578065e-01,8.968144933656e-01,4.342002395905e-01,0.000000000000e+00
12.030000,5.935703763079e-01,-6.748994086946e-01,8.987852933190e-01,4.322230228878e-01,0.000000000000e+00
12.040000,5.954354420052e-01,-6.758659025186e-01,9.007430731253e-01,4.302214413641e-01,0.000000000000e+00
12.050000,5.972491745123e-01,-6.768583566477e-01,9.026869952644e-01,4.282015446790e-01,0.000000000000e+00
12.060000,5.990110228467e-01,-6.778763177061e-01,9.046162211671e-01,4.261694850659e-01,0.000000000000e+00
12.070000,6.007205002196e-01,-6.789192628433e-01,9.065299139266e-01,4.241314831786e-01,0.000000000000e+00
12.080000,6.023771859754e-01,-6.799866012652e-01,9.084272409411e-01,4.220937925199e-01,0.000000000000e+00
12.090000,6.039807272342e-01,-6.810776760154e-01,9.103073764596e-01,4.200626627716e-01,0.000000000000e+00
12.100000,6.055308402143e-01,-6.821917659911e-01,9.121695040050e-01,4.180443023866e-01,0.000000000000e+00
12.110000,6.070273112105e-01,-6.833280881727e-01,9.140128186416e-01,4.160448408587e-01,0.000000000000e+00
12.120000,6.084699972070e-01,-6.844858000450e-01,9.158365290620e-01,4.140702911239e-01,0.000000000000e+00
12.130000,6.098588261109e-01,-6.856640021819e-01,9.176398594620e-01,4.121265125931e-01,0.000000000000e+00
12.140000,6.111937965911e-01,-6.868617409646e-01,9.194220511780e-01,4.102191753474e-01,0.000000000000e+00
12.150000,6.124749775163e-01,-6.880780113987e-01,9.211823640593e-01,4.083537260555e-01,0.000000000000e+00
12.160000,6.137025069892e-01,-6.893117599942e-01,9.229200775534e-01,4.065353561903e-01,0.000000000000e+00
12.170000,6.148765909812e-01,-6.905618876693e-01,9.246344914819e-01,4.047689731257e-01,0.000000000000e+00
12.180000,6.159975015755e-01,-6.918272526378e-01,9.263249264916e-01,4.030591746858e-01,0.000000000000e+00
12.190000,6.170655748382e-01,-6.931066732398e-01,9.279907241670e-01,4.014102276945e-01,0.000000000000e+00
12.200000,6.180812083386e-01,-6.943989306735e-01,9.296312467972e-01,3.998260510311e-01,0.000000000000e+00
12.210000,6.190448583495e-01,-6.957027715916e-01,9.312458767958e-01,3.983102036358e-01,0.000000000000e+00
12.220000,6.199570367667e-01,-6.970169105220e-01,9.328340157768e-01,3.968658778324e-01,0.000000000000e+00
12.230000,6.208183077883e-01,-6.983400320831e-01,9.343950832999e-01,3.954958982341e-01,0.000000000000e+00
12.240000,6.216292844066e-01,-6.996707929615e-01,9.359285153019e-01,3.942027263846e-01,0.000000000000e+00
12.250000,6.223906247641e-01,-7.010078236324e-01,9.374337622404e-01,3.929884711560e-01,0.000000000000e+00
12.260000,6.231030284344e-01,-7.023497298047e-01,9.389102869821e-01,3.918549047795e-01,0.000000000000e+00
12.270000,6.237672326866e-01,-7.036950935827e-01,9.403575624760e-01,3.908034842339e-01,0.000000000000e+00
12.280000,6.243840087974e-01,-7.050424743454e-01,9.417750692564e-01,3.898353775635e-01,0.000000000000e+00
12.290000,6.249541584702e-01,-7.063904093511e-01,9.431622928279e-01,3.889514945395e-01,0.000000000000e+00
12.300000,6.254785104216e-01,-7.077374140858e-01,9.445187209876e-01,3.881525209408e-01,0.000000000000e+00
12.310000,6.259579171890e-01,-7.090819823809e-01,9.458438411433e-01,3.874389555999e-01,0.000000000000e+00
12.320000,6.263932522091e-01,-7.104225863372e-01,9.471371376898e-01,3.868111492556e-01,0.000000000000e+00
12.330000,6.267854072089e-01,-7.117576760949e-01,9.483980895015e-01,3.862693441792e-01,0.000000000000e+00
12.340000,6.271352899403e-01,-7.130856795001e-01,9.496261676031e-01,3.858137135018e-01,0.000000000000e+00
12.350000,6.274438222825e-01,-7.144050017195e-01,9.508208330712e-01,3.854443991646e-01,0.000000000000e+00
12.360000,6.277119387236e-01,-7.157140248607e-01,9.519815352192e-01,3.851615474575e-01,0.000000000000e+00
12.370000,6.279405852211e-01,-7.170111076541e-01,9.531077101079e-01,3.849653411823e-01,0.000000000000e+00
12.380000,6.281307184329e-01,-7.182945852530e-01,9.541987794180e-01,3.848560275991e-01,0.000000000000e+00
12.390000,6.282833052965e-01,-7.195627692043e-01,9.552541497105e-01,3.848339414546e-01,0.000000000000e+00
12.400000,6.283993229275e-01,-7.208139476384e-01,9.562732120926e-01,3.848995225685e-01,0.000000000000e+00
12.410000,6.284797587999e-01,-7.220463857196e-01,9.572553422948e-01,3.850533276401e-01,0.000000000000e+00
12.420000,6.285256111615e-01,-7.232583263893e-01,9.581999011571e-01,3.852960361352e-01,0.000000000000e+00
12.430000,6.285378896391e-01,-7.244479914283e-01,9.591062355113e-01,3.856284503109e-01,0.000000000000e+00
12.440000,6.285176159786e-01,-7.256135828517e-01,9.599736794383e-01,3.860514896202e-01,0.000000000000e+00
12.450000,6.284658248692e-01,-7.267532846417e-01,9.608015558720e-01,3.865661799136e-01,0.000000000000e+00
12.460000,6.283835648013e-01,-7.278652648147e-01,9.615891785144e-01,3.871736379986e-01,0.000000000000e+00
12.470000,6.282718989067e-01,-7.289476778089e-01,9.623358540233e-01,3.878750522460e-01,0.000000000000e+00
12.480000,6.281319057398e-01,-7.299986671712e-01,9.630408844281e-01,3.886716600197e-01,0.000000000000e+00
12.490000,6.279646799571e-01,-7.310163685150e-01,9.637035697301e-01,3.895647227661e-01,0.000000000000e+00
12.500000,6.277713328636e-01,-7.319989127158e-01,9.643232106418e-01,3.905554996219e-01,0.000000000000e+00
12.510000,6.275529927974e-01,-7.329444293056e-01,9.648991114199e-01,3.916452203823e-01,0.000000000000e+00
12.520000,6.273108053318e-01,-7.338510500269e-01,9.654305827514e-01,3.928350586231e-01,0.000000000000e+00
12.530000,6.270459332822e-01,-7.347169125033e-01,9.659169446511e-01,3.941261056845e-01,0.000000000000e+00
12.540000,6.267595565072e-01,-7.355401639845e-01,9.663575293376e-01,3.955193461200e-01,0.000000000000e+00
12.550000,6.264528715033e-01,-7.363189651270e-01,9.667516840536e-01,3.970156350906e-01,0.000000000000e+00
12.560000,6.261270907956e-01,-7.370514937698e-01,9.670987738057e-01,3.986156780597e-01,0.000000000000e+00
12.570000,6.257834421301e-01,-7.377359486701e-01,9.673981839989e-01,4.003200130278e-01,0.000000000000e+00
12.580000,6.254231674804e-01,-7.383705531666e-01,9.676493229496e-01,4.021289954372e-01,0.000000000000e+00
12.590000,6.250475218801e-01,-7.389535587418e-01,9.678516242614e-01,4.040427857923e-01,0.000000000000e+00
12.600000,6.246577720980e-01,-7.394832484572e-01,9.680045490551e-01,4.060613399619e-01,0.000000000000e+00
12.610000,6.242551951749e-01,-7.399579402426e-01,9.681075880453e-01,4.081844020683e-01,0.000000000000e+00
12.620000,6.238410768382e-01,-7.403759900204e-01,9.681602634633e-01,4.104114998119e-01,0.000000000000e+00
12.630000,6.234167098180e-01,-7.407357946555e-01,9.681621308253e-01,4.127419420280e-01,0.000000000000e+00
12.640000,6.229833920808e-01,-7.410357947218e-01,9.681127805516e-01,4.151748182291e-01,0.000000000000e+00
12.650000,6.225424250026e-01,-7.412744770809e-01,9.680118394419e-01,4.177089998518e-01,0.000000000000e+00
12.660000,6.220951114981e-01,-7.414503772760e-01,9.678589720164e-01,4.203431429063e-01,0.000000000000e+00
12.670000,6.216427541229e-01,-7.415620817420e-01,9.676538817320e-01,4.230756917168e-01,0.000000000000e+00
12.680000,6.211866531629e-01,-7.416082298408e-01,9.673963120848e-01,4.259048834548e-01,0.000000000000e+00
12.690000,6.207281047239e-01,-7.415875157296e-01,9.670860476091e-01,4.288287531845e-01,0.000000000000e+00
12.700000,6.202683988302e-01,-7.414986900734e-01,9.667229147837e-01,4.318451391806e-01,0.000000000000e+00
12.710000,6.198088175409e-01,-7.413405616131e-01,9.663067828564e-01,4.349516883138e-01,0.000000000000e+00
12.720000,6.193506330894e-01,-7.411119986020e-01,9.658375645936e-01,4.381458613493e-01,0.000000000000e+00
12.730000,6.188951060503e-01,-7.408119301214e-01,9.653152169644e-01,4.414249380445e-01,0.000000000000e+00
12.740000,6.184434835354e-01,-7.404393472890e-01,9.647397417652e-01,4.447860219745e-01,0.000000000000e+00
12.750000,6.179969974222e-01,-7.399933043690e-01,9.641111861885e-01,4.482260450500e-01,0.000000000000e+00
12.760000,6.175568626118e-01,-7.394729197951e-01,9.634296433416e-01,4.517417717232e-01,0.000000000000e+00
12.770000,6.171242753195e-01,-7.388773771151e-01,9.626952527156e-01,4.553298029010e-01,0.000000000000e+00
12.780000,6.167004113940e-01,-7.382059258640e-01,9.619082006066e-01,4.589865796051e-01,0.000000000000e+00
12.790000,6.162864246668e-01,-7.374578823726e-01,9.610687204889e-01,4.627083864315e-01,0.000000000000e+00
12.800000,6.158834453278e-01,-7.366326305174e-01,9.601770933384e-01,4.664913548721e-01,0.000000000000e+00
12.810000,6.154925783280e-01,-7.357296224134e-01,9.592336479052e-01,4.703314665668e-01,0.000000000000e+00
12.820000,6.151149018071e-01,-7.347483790554e-01,9.582387609305e-01,4.742245565557e-01,0.000000000000e+00
12.830000,6.147514655444e-01,-7.336884909066e-01,9.571928573061e-01,4.781663166036e-01,0.000000000000e+00
12.840000,6.144032894343e-01,-7.325496184381e-01,9.560964101708e-01,4.821522986647e-01,0.000000000000e+00
12.850000,6.140713619830e-01,-7.313314926157e-01,9.549499409389e-01,4.861779185525e-01,0.000000000000e+00
12.860000,6.137566388301e-01,-7.300339153363e-01,9.537540192571e-01,4.902384598748e-01,0.000000000000e+00
12.870000,6.134600412912e-01,-7.286567598092e-01,9.525092628823e-01,4.943290782895e-01,0.000000000000e+00
12.880000,6.131824549266e-01,-7.271999708827e-01,9.512163374762e-01,4.984448061294e-01,0.000000000000e+00
12.890000,6.129247281332e-01,-7.256635653112e-01,9.498759563108e-01,5.025805574367e-01,0.000000000000e+00
12.900000,6.126876707644e-01,-7.240476319607e-01,9.484888798792e-01,5.067311334446e-01,0.000000000000e+00
12.910000,6.124720527770e-01,-7.223523319492e-01,9.470559154059e-01,5.108912285345e-01,0.000000000000e+00
12.920000,6.122786029104e-01,-7.205778987192e-01,9.455779162526e-01,5.150554366897e-01,0.000000000000e+00
12.930000,6.121080073966e-01,-7.187246380374e-01,9.440557812126e-01,5.192182584655e-01,0.000000000000e+00
12.940000,6.119609087081e-01,-7.167929279187e-01,9.424904536923e-01,5.233741084830e-01,0.000000000000e+00
12.950000,6.118379043428e-01,-7.147832184725e-01,9.408829207720e-01,5.275173234541e-01,0.000000000000e+00
12.960000,6.117395456517e-01,-7.126960316643e-01,9.392342121453e-01,5.316421707375e-01,0.000000000000e+00
12.970000,6.116663367113e-01,-7.105319609937e-01,9.375453989324e-01,5.357428574203e-01,0.000000000000e+00
12.980000,6.116187332452e-01,-7.082916710823e-01,9.358175923656e-01,5.398135399170e-01,0.000000000000e+00
12.990000,6.115971415965e-01,-7.059758971707e-01,9.340519423432e-01,5.438483340721e-01,0.000000000000e+00
13.000000,6.116019177576e-01,-7.035854445214e-01,9.322496358525e-01,5.478413257491e-01,0.000000000000e+00
13.010000,6.116333664576e-01,-7.011211877249e-01,9.304118952599e-01,5.517865818858e-01,0.000000000000e+00
13.020000,6.116917403141e-01,-6.985840699081e-01,9.285399764672e-01,5.556781619901e-01,0.000000000000e+00
13.030000,6.117772390494e-01,-6.959751018425e-01,9.266351669366e-01,5.595101300503e-01,0.000000000000e+00
13.040000,6.118900087789e-01,-6.932953609512e-01,9.246987835830e-01,5.632765668280e-01,0.000000000000e+00
13.050000,6.120301413700e-01,-6.905459902139e-01,9.227321705381e-01,5.669715825006e-01,0.000000000000e+00
13.060000,6.121976738795e-01,-6.877281969685e-01,9.207366967863e-01,5.705893296172e-01,0.000000000000e+00
13.070000,6.123925880691e-01,-6.848432516100e-01,9.187137536783e-01,5.741240163279e-01,0.000000000000e+00
13.080000,6.126148100032e-01,-6.818924861867e-01,9.166647523239e-01,5.775699198461e-01,0.000000000000e+00
