t,norm,peak,PR,R_rms,finite,mass_w,mass_out,peak_w,n_cells_w,com_x,com_y,com_z,d_com,median_out,contrast,y_corr_w,y_corr_out,planted,alive,backend
1.355,4153.8193359375,1.512457013130188,16470.069286613834,15.999819264424175,True,35.401634216308594,4118.41796875,1.1161963939666748,32,7.986524867951173,0.024188828101772204,-0.04999758809046262,0.057152754995135356,0.08824104070663452,12.649401967929784,0.7417362924155148,0.716349578197075,True,True,numpy
1.36,4168.69921875,1.466636061668396,16475.500634911587,16.000024466812352,True,35.528968811035156,4133.16943359375,1.0633057355880737,37,7.988116678320276,0.02292592114908022,-0.049425967695658234,0.055765020194830824,0.08857782185077667,12.004198267365167,0.7380049064388989,0.7163062096841651,True,True,numpy
1.365,4182.4609375,1.432612419128418,16485.10792640384,15.999764456372521,True,35.6861686706543,4146.77490234375,1.10640287399292,29,7.993878067788199,0.02037710315628267,-0.05012130521728243,0.054450432723089165,0.08873902261257172,12.468053415726658,0.7346883921331425,0.7160670227257626,True,True,numpy
1.37,4197.28125,1.4128378629684448,16488.973473771573,15.998849203431801,True,35.780059814453125,4161.50146484375,1.1310932636260986,27,7.994635807623556,0.02153112719887267,-0.05167720072981016,0.0562396396999005,0.08911143243312836,12.693020780188915,0.7279956524354046,0.7161296530421821,True,True,numpy
1.375,4211.26220703125,1.4075900316238403,16490.969654999724,15.997904277738009,True,35.99174880981445,4175.2705078125,1.0952539443969727,34,7.9970814944987225,0.022235684305518227,-0.05039828488420453,0.0551627632571565,0.08944031596183777,12.2456403761397,0.7200350843358652,0.7160775086740135,True,True,numpy
1.3800000000000001,4223.53515625,1.4377042055130005,16493.82155297651,15.998583321538398,True,36.06856155395508,4187.466796875,1.0888751745224,33,7.998525389310876,0.024339814072043983,-0.049587765908357534,0.05525891379251147,0.08962646126747131,12.149036781368407,0.7151453453197835,0.7162809640645245,True,True,numpy
1.385,4237.5927734375,1.5766665935516357,16496.155118636572,15.997757486282438,True,36.20384216308594,4201.3896484375,1.0656683444976807,40,8.000817261418483,0.02018825601617425,-0.0506489572045548,0.05453027107130094,0.08998910337686539,11.84219316015149,0.7092859986772938,0.7163284420137096,True,True,numpy
1.3900000000000001,4252.6611328125,1.6095967292785645,16501.2154835805,15.99810851287801,True,36.358306884765625,4216.302734375,1.034871220588684,48,8.006760990999313,0.020149696177280012,-0.0481217188332043,0.05260628364360525,0.09025603532791138,11.465950358099251,0.7059005757395198,0.7166371733352734,True,True,numpy
1.395,4267.64892578125,1.6176475286483765,16500.516105387953,15.997789064869266,True,36.493709564208984,4231.15478515625,0.9951598048210144,55,8.017037157927534,0.019592260403356203,-0.048226362895901584,0.05477137478763756,0.09065154939889908,10.977857647440278,0.6993552098264566,0.7164139091769544,True,True,numpy
1.4000000000000001,4282.82666015625,1.6285042762756348,16516.09578137301,15.998326376864528,True,36.735530853271484,4246.0908203125,0.947207510471344,65,8.022202811951141,0.021106160150798605,-0.0429830773666354,0.05278238148051918,0.09121275693178177,10.384594680980454,0.6967101723652795,0.716154776160494,True,True,numpy
1.405,4296.27587890625,1.7094905376434326,16520.144444961305,15.998147860293367,True,36.84236145019531,4259.43359375,0.9717655181884766,59,8.020708485606944,0.019293046664697652,-0.03849136017790629,0.04777706389141672,0.09141068160533905,10.630765476446445,0.6948366095498806,0.7159391403204352,True,True,numpy
1.41,4310.82177734375,1.67250657081604,16521.38170584153,15.998781629869981,True,36.86945343017578,4273.9521484375,0.9889012575149536,56,8.020297188612508,0.02069833671070182,-0.03613753607303733,0.0463283770662365,0.09161826223134995,10.79371332123533,0.69188259073354,0.7157602137435197,True,True,numpy
1.415,4326.07666015625,1.6179841756820679,16525.010290476683,15.998971310864514,True,36.941307067871094,4289.13525390625,1.0073928833007812,54,8.019614954523284,0.01739417762815412,-0.0389116803075484,0.04691932140032649,0.0920080617070198,10.948963217034292,0.6904377675506934,0.715566211313905,True,True,numpy
1.42,4339.8701171875,1.6192593574523926,16528.739678584006,15.998945357264905,True,37.053436279296875,4302.8173828125,1.0679575204849243,46,8.021890859892245,0.01834737261237214,-0.03622589102839313,0.0461318871216012,0.09218594431877136,11.584819447008273,0.6944387900073932,0.7154208004499109,True,True,numpy
1.425,4354.3681640625,1.6618320941925049,16529.231899833052,15.997847298535653,True,37.22233200073242,4317.1455078125,1.1382226943969727,31,8.022218939959469,0.014652437774666538,-0.030224429021962058,0.04027271204384658,0.09251988679170609,12.302465273865945,0.6933736818261134,0.7153837061446081,True,True,numpy
1.43,4368.63525390625,1.803929328918457,16521.087541485114,15.996194860666536,True,37.394588470458984,4331.2412109375,1.2414392232894897,24,8.01987804063048,0.01721134485943349,-0.02670023072204207,0.03747358018374631,0.092808797955513,13.376309688706039,0.6954943123004987,0.7152720707546844,True,True,numpy
1.435,4382.6279296875,1.821626901626587,16511.22270226028,15.995108632782097,True,37.47941589355469,4345.14794921875,1.2710230350494385,22,8.019949269652408,0.016314831230341387,-0.027783288586033905,0.03789535858642628,0.09293580055236816,13.676355371073958,0.6961074109241785,0.7151333290613795,True,True,numpy
1.44,4395.75341796875,1.858569860458374,16513.857115533756,15.994204717788948,True,37.65910720825195,4358.0947265625,1.3038500547409058,17,8.014301630003228,0.013947488621425558,-0.029045058648838454,0.0352517303335381,0.09326858818531036,13.979519580057929,0.701016865715957,0.7147942768901865,True,True,numpy
1.445,4409.6357421875,2.017329692840576,16510.853147143935,15.994144070741951,True,37.764801025390625,4371.87109375,1.3179376125335693,20,8.009598684062603,0.019487230856440062,-0.024323068437483723,0.03261132564616727,0.09366641938686371,14.070545465074158,0.7043006630721376,0.7145025189212909,True,True,numpy
1.45,4423.99169921875,2.10068416595459,16510.00207581277,15.99258233227468,True,37.87977981567383,4386.1123046875,1.3590739965438843,20,8.011661997847314,0.018608061623424293,-0.02875495175307836,0.03618161689993667,0.09402330219745636,14.454650759762952,0.7082327931929967,0.7144115446805546,True,True,numpy
1.455,4439.24560546875,2.0768048763275146,16505.210970083004,15.993631043808266,True,37.97203063964844,4401.2734375,1.361451268196106,19,8.005038996687711,0.018754494158504012,-0.02991632858828958,0.035666640645884144,0.09425980597734451,14.443603549569504,0.7104513545248566,0.7142367995953748,True,True,numpy
1.46,4455.33544921875,2.0844316482543945,16503.52364298303,15.993002416833972,True,37.9470329284668,4417.38818359375,1.3773066997528076,18,8.006388249294563,0.01775378493420012,-0.02714874167082583,0.03306146976237674,0.09478065371513367,14.531517200676285,0.7119782701851326,0.7143042661388057,True,True,numpy
1.465,4468.95556640625,2.113361120223999,16499.229339304315,15.993548281688055,True,37.92887878417969,4431.0263671875,1.350797176361084,21,8.007256885810389,0.023931997674947702,-0.028021837016663605,0.03755830472967569,0.09500773996114731,14.217759278491227,0.7124531590920596,0.7142909741171702,True,True,numpy
1.47,4482.369140625,2.0426318645477295,16498.01766573693,15.993806602250999,True,37.911922454833984,4444.45751953125,1.3610284328460693,20,7.999229950979192,0.01875280648795012,-0.028015624538597367,0.03372144636513402,0.09508707374334335,14.31349582299402,0.7151047799383674,0.7141808430331699,True,True,numpy
1.475,4497.2490234375,2.0052552223205566,16491.500247693926,15.993185052425527,True,38.07987976074219,4459.16943359375,1.3561807870864868,23,7.995389401815578,0.014946859402842893,-0.028222466335638234,0.03226722528654712,0.0954180508852005,14.213042233676907,0.717447890077151,0.7142447684583753,True,True,numpy
1.48,4513.0498046875,1.9024487733840942,16487.370609796908,15.992460255454327,True,38.30755615234375,4474.7421875,1.3178342580795288,30,7.992974440271952,0.0170657806666896,-0.025079065192336904,0.031137740286947876,0.09574596583843231,13.763861970992325,0.7184977818488484,0.7143789566799602,True,True,numpy
1.485,4528.84716796875,1.7253202199935913,16491.92010374296,15.993358678344324,True,38.281036376953125,4490.56591796875,1.3595185279846191,23,7.992333463052105,0.012732531775567511,-0.026574003962373,0.030447838031320024,0.09585315734148026,14.183346336117927,0.7220864288638695,0.714408637801972,True,True,numpy
1.49,4543.7939453125,1.684725046157837,16495.945666884876,15.99284520916891,True,38.454856872558594,4505.3388671875,1.2847332954406738,32,7.991484985989845,0.013829409224552672,-0.018702359293233804,0.02476966423322054,0.09629005938768387,13.342325299313291,0.7273458757754476,0.7142802440427608,True,True,numpy
1.495,4557.71923828125,1.594313383102417,16497.89768267085,15.992612241251434,True,38.553165435791016,4519.16650390625,1.2703646421432495,33,7.993389679409004,0.012727965353555044,-0.01670665911945311,0.022018399108260478,0.09679239243268967,13.124633147451883,0.7308725616726284,0.7145081181377654,True,True,numpy
1.5,4572.94921875,1.6420420408248901,16501.880117524004,15.993550604757276,True,38.66643524169922,4534.28271484375,1.2631473541259766,34,7.993208820778951,0.012549572908277353,-0.014199673148954761,0.020130638661744634,0.0971112921833992,13.007213947276739,0.7338405743011567,0.7148628523328988,True,True,numpy
1.5050000000000001,4587.91845703125,1.7554444074630737,16507.026557524776,15.993722181777283,True,38.7148551940918,4549.20361328125,1.1974520683288574,43,7.99182757350472,0.01470616343669948,-0.014016567916546279,0.02189803584814918,0.09731536358594894,12.304861475148963,0.7335812033598121,0.7146220378684615,True,True,numpy
1.51,4600.68994140625,1.7281900644302368,16510.24516646898,15.993539106620446,True,38.793365478515625,4561.89697265625,1.2412999868392944,32,7.994241037198738,0.013763299664154275,-0.015384931422858404,0.021431056555328398,0.09765638411045074,12.710894409477282,0.7348459462656286,0.7146680271001893,True,True,numpy
1.5150000000000001,4615.6748046875,1.6979931592941284,16513.18978344181,15.994737496932212,True,39.05128860473633,4576.6240234375,1.2321114540100098,32,7.996123700641552,0.01237959668718754,-0.014622255101212381,0.019547134191452785,0.09781618416309357,12.596192179769064,0.7404766153101943,0.7145817573639457,True,True,numpy
1.52,4629.99951171875,1.6382732391357422,16521.676539848693,15.994913377491839,True,39.192176818847656,4590.80712890625,1.1892578601837158,38,7.995452652048857,0.011144187951268323,-0.01218888892086729,0.017130099579605505,0.09817007929086685,12.11425995348419,0.7409139956917222,0.7150000451834053,True,True,numpy
1.5250000000000001,4645.05615234375,1.576871633529663,16519.992985240202,15.994874404202234,True,39.25354766845703,4605.80322265625,1.180130124092102,45,7.989635029954813,0.010704331113716553,-0.011184604281315675,0.018630906622044342,0.09863458573818207,11.964668531428385,0.7447684272927294,0.7151095229753986,True,True,numpy
1.53,4658.90576171875,1.5754965543746948,16525.979087316155,15.994064229600031,True,39.45490264892578,4619.45068359375,1.1084707975387573,54,7.99292099908913,0.007547292287525649,-0.01184183397684769,0.015725867438862062,0.0990893766283989,11.186575546798535,0.7439981938152512,0.7151160450219852,True,True,numpy
1.5350000000000001,4674.2900390625,1.5590498447418213,16533.49039104222,15.994643482764616,True,39.590538024902344,4634.69970703125,1.1429246664047241,44,7.997675020613326,0.009134447507500093,-0.01373995418897208,0.016662232789478842,0.09937463700771332,11.501170729469049,0.7424340609043276,0.7149328004057366,True,True,numpy
1.54,4688.7158203125,1.543290376663208,16537.22776938217,15.993223356269155,True,39.71195983886719,4649.00390625,1.0959045886993408,51,7.998344272848653,0.007416364815811022,-0.016875161953872304,0.018507160518305487,0.09959019720554352,11.004141164993488,0.7421480657971222,0.7148958355507626,True,True,numpy
1.545,4703.79736328125,1.505549430847168,16540.082262330583,15.992363467166287,True,39.76675033569336,4664.02978515625,1.023841142654419,68,8.000273136880287,0.009014070484437585,-0.02090185461084276,0.022764349246718878,0.10000878572463989,10.237511986931041,0.7392427779505202,0.7149440387063333,True,True,numpy
1.55,4719.15185546875,1.5379160642623901,16543.057332260458,15.991683546392816,True,39.834354400634766,4679.318359375,0.9854117035865784,75,7.999297810765245,0.014156187456069074,-0.02194307239848145,0.02612257910884322,0.10025542974472046,9.829010818623228,0.7345645954123793,0.7147082443955409,True,True,numpy
1.555,4733.2861328125,1.5963629484176636,16550.7139730392,15.991386194756839,True,39.81731414794922,4693.46923828125,1.0219085216522217,71,7.995549114687216,0.009137330812877363,-0.02539742445905698,0.027355627640487844,0.1006665974855423,10.151416131840433,0.7297784319205314,0.7145929737695257,True,True,numpy
1.56,4748.3115234375,1.6719584465026855,16551.24320792018,15.99165919809743,True,39.85314178466797,4708.45849609375,0.9989992380142212,76,7.992749686818508,0.004305555151366641,-0.0268455328043467,0.028138718484331072,0.10100802779197693,9.890295453264674,0.7240381279849861,0.7142670279667105,True,True,numpy
1.565,4761.39453125,1.6997442245483398,16541.71434655894,15.990866142905931,True,39.98768615722656,4721.4072265625,0.9885326027870178,79,7.9918933418512115,0.0068400255387548155,-0.03227603575658063,0.03397420109247912,0.10106655210256577,9.781006497419853,0.7181527499895968,0.714112972553101,True,True,numpy
1.57,4774.712890625,1.6687836647033691,16544.406519429795,15.989531079275794,True,40.10531997680664,4734.607421875,1.0086960792541504,78,7.993755087860985,0.0037262377085318828,-0.027151302629987474,0.028108308550847783,0.10143797099590302,9.943969396774415,0.7126971897187149,0.713799728245265,True,True,numpy
1.575,4788.6494140625,1.6810652017593384,16547.020809453712,15.988817393269592,True,40.26444625854492,4748.3857421875,1.0230991840362549,80,7.991505335888867,0.0014723860180322868,-0.02806834828691207,0.02936255122605097,0.10196559876203537,10.033768216513266,0.7095377343931466,0.7139457940937973,True,True,numpy
1.58,4802.53662109375,1.695332646369934,16550.304149443382,15.988025034663767,True,40.37242126464844,4762.16455078125,1.0297375917434692,77,7.989940458991537,-0.004324413357687402,-0.02700470354024244,0.029140160079956248,0.10223526507616043,10.072234771205059,0.7075433161993552,0.7138184589967508,True,True,numpy
1.585,4815.56298828125,1.7138155698776245,16546.57769888072,15.986993051812611,True,40.518760681152344,4775.04443359375,1.0343260765075684,73,7.996719897910168,-0.007971416148523928,-0.023526658434410742,0.025056061187307504,0.10248278826475143,10.092680868864697,0.7033229962913844,0.71346452958957,True,True,numpy
1.59,4830.43115234375,1.7354211807250977,16540.908233580656,15.987029563051625,True,40.648406982421875,4789.78271484375,1.018533706665039,77,7.996179762484839,-0.012392706716956149,-0.024220295950555592,0.027473553289977436,0.10274595767259598,9.913126800673139,0.7037214325370708,0.7131971224457626,True,True,numpy
1.595,4843.7060546875,1.830047607421875,16539.85985061364,15.987198852338931,True,40.61226272583008,4803.09326171875,1.0397108793258667,79,7.996616607325069,-0.01420490372526589,-0.02539195362101928,0.029291260548649056,0.10317519307136536,10.077140137811112,0.7049724065910548,0.7130730069595662,True,True,numpy
1.6,4858.333984375,1.8678970336914062,16537.033113025114,15.986996456491738,True,40.653587341308594,4817.6806640625,1.0525349378585815,73,7.998466924844455,-0.02084856353121848,-0.026207385375326832,0.03352372248063597,0.10357813537120819,10.161748269424404,0.7056956410969777,0.7131873021968596,True,True,numpy
1.605,4872.22314453125,1.9226229190826416,16531.185490557542,15.986960793528429,True,40.84803771972656,4831.3759765625,1.1138666868209839,64,8.000064095356029,-0.02045950459202741,-0.026011785012147237,0.03309393291653355,0.10361135005950928,10.750431165902514,0.7062231010718389,0.7131963924217253,True,True,numpy
1.61,4885.6181640625,1.8615041971206665,16536.122355504216,15.986838385003633,True,41.01250457763672,4844.60546875,1.1966979503631592,47,7.997816087426655,-0.02155014401848562,-0.026403072923221083,0.03415114113956396,0.10392598807811737,11.514905679449928,0.7097623264395646,0.7133442349638497,True,True,numpy
1.615,4898.060546875,1.8037422895431519,16535.108427349507,15.987207493418929,True,41.23365020751953,4856.826171875,1.2018208503723145,48,8.0015359408156,-0.02148123650379735,-0.02836945339512158,0.03561781186231234,0.1041245311498642,11.542148973929685,0.7124798433915802,0.7132026557541664,True,True,numpy
1.62,4911.3916015625,1.7548487186431885,16536.091737286148,15.986995264276132,True,41.453739166259766,4869.93798828125,1.188734531402588,53,8.001002786393016,-0.022216257361622836,-0.027508512830494568,0.03537352046168664,0.10444597899913788,11.381333611822432,0.7150031100299765,0.7132221248224995,True,True,numpy
1.625,4924.7587890625,1.6324418783187866,16537.658333768202,15.985230186305598,True,41.64038848876953,4883.11865234375,1.1961054801940918,49,8.00029489067016,-0.0174011366730098,-0.029017375436315728,0.033836291097462404,0.10470394045114517,11.423691171892372,0.7164766201085369,0.7133887035776763,True,True,numpy
1.6300000000000001,4938.6103515625,1.6295390129089355,16547.21528986412,15.984258539740352,True,41.731971740722656,4896.8779296875,1.2262279987335205,45,7.995499400627205,-0.016450564487554574,-0.029232149223160458,0.03384368500737939,0.10499318689107895,11.679119712840249,0.7184422615250255,0.7131555971635989,True,True,numpy
1.635,4953.24462890625,1.6749454736709595,16554.404868761776,15.985164295105292,True,41.818599700927734,4911.42626953125,1.134291648864746,57,7.993116827580223,-0.020452822999514612,-0.029687188023171537,0.03670184142428002,0.10535458475351334,10.766419435077504,0.7223529654279,0.7130985082125447,True,True,numpy
1.6400000000000001,4967.3876953125,1.6516952514648438,16557.350011547085,15.985135809164174,True,41.85302734375,4925.53466796875,1.1142187118530273,61,7.995860690628552,-0.015179274882387841,-0.029508037646442612,0.0334405226300595,0.10563882440328598,10.547435738203545,0.7233866278324322,0.7130304187984982,True,True,numpy
1.645,4979.9873046875,1.7059885263442993,16561.5374256133,15.98393033950587,True,42.04998779296875,4937.9375,1.1344988346099854,53,7.9941850894640165,-0.020189894082003057,-0.02689640727290787,0.03413007078478047,0.10598547011613846,10.704286477823857,0.7245077912777125,0.7126358534313065,True,True,numpy
1.6500000000000001,4993.46044921875,1.7105212211608887,16570.685019706503,15.983543679678466,True,42.26689529418945,4951.193359375,1.0515811443328857,75,7.998968163369723,-0.019573582678850815,-0.027167869893930132,0.033500492239531436,0.10639160871505737,9.884060942712841,0.7248129677809475,0.7121513640460566,True,True,numpy
1.655,5007.88427734375,1.706687092781067,16582.299996933296,15.983928523336532,True,42.37409591674805,4965.51025390625,1.0072921514511108,85,7.997089845411688,-0.02189047446791424,-0.018960436671807152,0.029106013656010805,0.10670267045497894,9.440177524667648,0.7237887572371741,0.7118905183020497,True,True,numpy
1.6600000000000001,5021.876953125,1.6654078960418701,16590.103735087094,15.983435305176977,True,42.5340690612793,4979.3427734375,1.0399802923202515,75,7.998554534519036,-0.03039399395455862,-0.017457205723372435,0.03508045425353772,0.10694485902786255,9.724453347021603,0.721447883290446,0.7115866398997903,True,True,numpy
1.665,5036.38232421875,1.7158468961715698,16590.631084692694,15.983024030125046,True,42.69856262207031,4993.68408203125,1.0800049304962158,68,8.003623655747962,-0.030400357706764004,-0.020788475173790254,0.03700639579491951,0.10738984495401382,10.056862741152969,0.7179246704797233,0.7113295952876825,True,True,numpy
1.67,5050.548828125,1.6930452585220337,16596.363515805737,15.983120454901778,True,42.944889068603516,5007.60400390625,1.0912648439407349,72,8.004024384582555,-0.028476444686867313,-0.02233057036051149,0.036410959145541294,0.10778865963220596,10.124115539281444,0.713595518068717,0.7110357879402034,True,True,numpy
1.675,5063.32470703125,1.7525362968444824,16595.178168408624,15.98304149678737,True,43.10458755493164,5020.220703125,1.1270337104797363,71,7.996731515337832,-0.03125075950535875,-0.02135117926225987,0.03798902232932234,0.10802110284566879,10.433458655666056,0.7096430973855388,0.710702114878345,True,True,numpy
1.68,5076.41943359375,1.7653181552886963,16599.500957298605,15.982756916607123,True,43.22282791137695,5033.1962890625,1.1437207460403442,67,7.991459702112501,-0.03559669058502203,-0.02056276212179433,0.04198676285081419,0.10833960026502609,10.556811574369055,0.70754368805762,0.7105345977522481,True,True,numpy
1.685,5090.2900390625,1.8107924461364746,16595.468456842205,15.982290112742358,True,43.26762008666992,5047.02197265625,1.1949131488800049,53,7.984398154779015,-0.03739905751582371,-0.021672179249334924,0.04595422103340197,0.10861270874738693,11.001596062383012,0.7040822634972986,0.7102528800407929,True,True,numpy
1.69,5104.8251953125,1.8593991994857788,16597.17113155923,15.98116635727189,True,43.2445068359375,5061.5810546875,1.1856989860534668,47,7.976719487032496,-0.03694994749688217,-0.014710035385862264,0.04608325124278646,0.10893205553293228,10.884757294376097,0.7035666906368243,0.7100166203062916,True,True,numpy
1.695,5117.87939453125,1.8334834575653076,16600.678722135166,15.981062468547934,True,43.425621032714844,5074.455078125,1.218064546585083,48,7.976654057827305,-0.038872647806998124,-0.011088215913757424,0.04668044875114051,0.10923228412866592,11.151140492039067,0.7007267507346084,0.709987438008071,True,True,numpy
1.7,5132.623046875,1.9488539695739746,16602.653953038916,15.981529032646046,True,43.549949645996094,5089.0732421875,1.24354088306427,46,7.977714568570098,-0.0372390128566629,-0.011220760622771862,0.04482510459005202,0.10960279405117035,11.345886697776127,0.7015715326937384,0.7098632948268089,True,True,numpy
1.705,5146.35595703125,1.9396167993545532,16599.041031116194,15.982152713382927,True,43.64111328125,5102.71484375,1.3228319883346558,41,7.976252063660219,-0.04022410192090387,-0.006401595570993071,0.04714788735029505,0.10975354164838791,12.052749901889712,0.7006054595132966,0.7099612802349147,True,True,numpy
1.71,5161.0009765625,1.9281867742538452,16599.615503901096,15.981839558570377,True,43.648521423339844,5117.35205078125,1.4142543077468872,34,7.972645670963272,-0.04296815913361779,-0.00638911569779207,0.051335590147394604,0.11020121723413467,12.833381910311822,0.7060870015336038,0.7098875456230639,True,True,numpy
1.715,5175.666015625,1.8482145071029663,16602.49940316056,15.980457980373775,True,43.75722122192383,5131.908203125,1.4247571229934692,34,7.967763184831884,-0.043676209190186034,-0.006391964611158721,0.05465968087172197,0.11060602962970734,12.881369377088625,0.708332525873378,0.7099606631110406,True,True,numpy
1.72,5189.96826171875,1.8630287647247314,16611.732760038878,15.979675723548036,True,43.88896942138672,5146.07958984375,1.464687466621399,27,7.967983234842538,-0.052531063622165,-0.005257994089041682,0.061743278162601944,0.11103688180446625,13.19099962839991,0.7133031236374247,0.7099089232591389,True,True,numpy
1.725,5203.43408203125,1.9509947299957275,16616.90553493892,15.980245325853092,True,43.842552185058594,5159.591796875,1.5093200206756592,24,7.965712906088097,-0.053966519925891514,-0.005741200926840429,0.06419463739221262,0.11118180304765701,13.575243243974949,0.717054396923222,0.7100100724820242,True,True,numpy
1.73,5216.91748046875,1.9537644386291504,16620.005024256145,15.980201481137703,True,43.8900260925293,5173.02783203125,1.5556734800338745,24,7.967521074480806,-0.043231092774788385,-0.006761610874399643,0.05449336993617213,0.11169999837875366,13.927247113817126,0.7211299607950549,0.7098967304132623,True,True,numpy
1.735,5230.802734375,2.003683567047119,16625.257288042732,15.981086972976522,True,43.93278503417969,5186.86962890625,1.665036916732788,17,7.966652649101323,-0.0456535237837452,-0.008664517432492455,0.05719583820673026,0.11175109446048737,14.89951328683861,0.7261108199939714,0.7099129717623588,True,True,numpy
1.74,5244.63623046875,2.000839948654175,16627.44409015055,15.982101802803555,True,44.132347106933594,5200.50341796875,1.700425386428833,13,7.963552200884186,-0.04617365714055447,-0.00665868301904906,0.05920123929166013,0.11191211640834808,15.194292101708388,0.7334751497704007,0.7097676475201067,True,True,numpy
1.745,5258.7333984375,1.8772521018981934,16624.979200580405,15.98220161687201,True,44.38744354248047,5214.345703125,1.7082241773605347,16,7.963106370221103,-0.05126112527666967,-0.0012648906962028697,0.0631699519658362,0.11217958480119705,15.227585129574365,0.7392653172765211,0.7096242451115671,True,True,numpy
1.75,5273.28857421875,1.7702457904815674,16625.487233691776,15.982333767612413,True,44.547645568847656,5228.7412109375,1.6991071701049805,17,7.960946106230196,-0.057101582411082,0.0014744024530075053,0.06919516742537846,0.11269117146730423,15.077553529541156,0.742228777007575,0.7096003028538829,True,True,numpy
1.7550000000000001,5289.38427734375,1.784582495689392,16628.553567103238,15.983485495050953,True,44.60360336303711,5244.7802734375,1.6379351615905762,21,7.960517807577843,-0.06383103892700959,0.000326238884494193,0.07505565588795686,0.11302968114614487,14.491195100097313,0.7463317648487546,0.7096745135860781,True,True,numpy
1.76,5304.15234375,1.7979602813720703,16634.750866394814,15.982950049750674,True,44.73841857910156,5259.41455078125,1.6238489151000977,19,7.959911974507935,-0.05929671553307508,-0.002641304845529123,0.07162490315630393,0.1131928563117981,14.345860401535285,0.7506821103693885,0.7098017336835447,True,True,numpy
1.7650000000000001,5316.3720703125,1.7781933546066284,16636.594911245276,15.98256470703557,True,44.885162353515625,5271.486328125,1.5471681356430054,27,7.956275048851122,-0.05831125406925831,-0.00039311567576870345,0.07288503443119097,0.1134025901556015,13.643146364823867,0.7540900996101171,0.7097407002653277,True,True,numpy
1.77,5330.82177734375,1.7943986654281616,16639.385126044355,15.981971295225748,True,45.03458023071289,5285.78759765625,1.5511261224746704,23,7.951222542821226,-0.06302895776531706,0.004086061891516281,0.079803419397859,0.11358770728111267,13.65575694415474,0.7532708079468108,0.7096845179439523,True,True,numpy
1.7750000000000001,5344.98193359375,1.8328310251235962,16639.238929984625,15.982390747128603,True,44.97034454345703,5300.01220703125,1.5288100242614746,23,7.946932285259902,-0.06158026011761098,0.001566608179813847,0.08130661132452931,0.11380162835121155,13.433990764554808,0.7536495366066064,0.7097409236253183,True,True,numpy
1.78,5357.935546875,1.912950873374939,16631.562301912807,15.982512293189359,True,45.010902404785156,5312.9248046875,1.5149420499801636,26,7.945830049439828,-0.05801582562000597,-0.0019968071357293793,0.07939903528884781,0.11402412503957748,13.286153692951654,0.7515848176041976,0.7097294690185554,True,True,numpy
1.7850000000000001,5372.7373046875,1.8811898231506348,16637.449626614787,15.9830921620095,True,45.005699157714844,5327.73046875,1.4992702007293701,24,7.943438117381429,-0.055998512083247826,-0.0013600372792642692,0.0796048341641115,0.11443974822759628,13.100956826186309,0.75058692021007,0.7099009885853498,True,True,numpy
1.79,5386.4697265625,1.911421775817871,16635.335684947644,15.982638646646336,True,45.06513595581055,5341.4052734375,1.4849680662155151,27,7.943353717279374,-0.050863139349491146,-0.0006440405227426712,0.07613327182477977,0.11490076780319214,12.92391769530247,0.7459180120428446,0.7096148891149504,True,True,numpy
1.795,5400.2880859375,1.9298381805419922,16632.727080059085,15.9832539465695,True,45.0411376953125,5355.24658203125,1.5046477317810059,24,7.945450173502595,-0.04889652062323699,0.0006633668062283284,0.07325976628051221,0.11502986401319504,13.080496484012258,0.7439985942264136,0.7094023688537168,True,True,numpy
1.8,5413.81103515625,1.879225730895996,16631.812076546754,15.983610336390216,True,45.116249084472656,5368.6953125,1.4652268886566162,26,7.948152487474281,-0.04749109687445923,-0.002930803957910505,0.0703715741566407,0.11526396125555038,12.71192550295993,0.7412515837187112,0.7093905632101841,True,True,numpy
1.805,5426.39990234375,1.8397631645202637,16629.483742008335,15.983606009367053,True,45.182273864746094,5381.21728515625,1.4121348857879639,32,7.951683576650438,-0.054535193008357914,0.0008110409656346191,0.07286440714917619,0.11555049568414688,12.22093317235076,0.7358836317434927,0.7093280159569668,True,True,numpy
1.81,5440.03369140625,1.9429988861083984,16631.775498557807,15.984635091317191,True,45.30766296386719,5394.7255859375,1.3302767276763916,42,7.957136675268112,-0.05717259320223249,0.0015152956774041376,0.07147213542024063,0.1160452589392662,11.463430215383545,0.7315553713704068,0.7093547257721393,True,True,numpy
1.815,5453.44091796875,1.948366403579712,16633.065093070505,15.984299953933338,True,45.21072006225586,5408.2294921875,1.3050655126571655,44,7.9572955891310135,-0.05513385595845194,-0.001996830553859233,0.06976672640145416,0.11627613753080368,11.223846443225979,0.728515383030854,0.7094085884438167,True,True,numpy
1.82,5467.125,1.9547723531723022,16631.36038756585,15.985382804149308,True,45.21624755859375,5421.9091796875,1.264818549156189,48,7.9557398645312585,-0.05349985157038923,-0.0010900889608507784,0.06944337264064585,0.11658165603876114,10.84920726066596,0.7217809909551925,0.7093349434027981,True,True,numpy
1.825,5481.55029296875,2.026693105697632,16637.333325631644,15.985076643145003,True,45.314815521240234,5436.2353515625,1.2009235620498657,62,7.961150488768609,-0.05141415681960165,0.0007212604412577958,0.06444548285964438,0.11706099659204483,10.258955561732142,0.7163130679767478,0.7093182331992687,True,True,numpy
