t,norm,peak,PR,R_rms
2.305,1.0000000000005929,0.000999013871962815,3304.7545904177637,7.785944834593765
2.3075,1.0000000000005937,0.0010719386391208404,3281.402161293148,7.790052644799729
2.31,1.0000000000005944,0.001015272630378227,3317.661883115209,7.794166497691629
2.3125,1.0000000000005946,0.0011818803289844113,3399.1891023395824,7.798284813311755
2.315,1.000000000000596,0.001087694644727816,3421.1458434772985,7.802408268015606
2.3175,1.0000000000005966,0.0012611436988161375,3332.2109707141635,7.806540547619609
2.32,1.0000000000005969,0.0014256830373525963,3301.3409613643385,7.8106871140818175
2.3225000000000002,1.000000000000597,0.0015029463157400522,3349.1280342063656,7.814852275739956
2.325,1.000000000000598,0.0014938230664245016,3438.996694975514,7.819035908913862
2.3275,1.0000000000005986,0.001678312232803929,3476.8189399055505,7.823231623597444
2.33,1.0000000000006,0.00142807947118662,3426.9390886277683,7.827427683176168
2.3325,1.0000000000006015,0.0012978753811531878,3388.707857308621,7.831610721244683
2.335,1.0000000000006022,0.0013354463278882369,3442.420157104602,7.835770840190833
2.3375,1.0000000000006017,0.00153858148707413,3457.428533648558,7.839905778211426
2.34,1.0000000000006024,0.0013975082856985195,3464.813680961372,7.844022010536832
2.3425000000000002,1.0000000000006037,0.0009407195766055772,3478.1867283570095,7.848131931620857
2.345,1.0000000000006033,0.0011998940242117981,3438.63915159436,7.85224809657756
2.3475,1.0000000000006042,0.001761390165930879,3419.899380472095,7.856377008505378
2.35,1.0000000000006057,0.0014545981453913694,3384.1150611066455,7.860515358665664
2.3525,1.0000000000006057,0.0016596702046944552,3348.4936095858575,7.8646506708530195
2.355,1.0000000000006073,0.0017185594010794116,3343.9008609920425,7.868766346909734
2.3575,1.0000000000006064,0.0019201409642830268,3408.7456229145187,7.872849046495211
2.36,1.0000000000006082,0.0020032005890635077,3369.0181781411634,7.876895141025077
2.3625000000000003,1.0000000000006082,0.001813399174414334,3309.7740193341288,7.8809132692985
2.365,1.0000000000006082,0.0015128371619559662,3382.3495433224275,7.884921711960532
2.3675,1.0000000000006106,0.0011961838578563601,3485.0037568319085,7.888941641441671
2.37,1.0000000000006106,0.001085005907696722,3543.9066036126187,7.892989211877371
2.3725,1.0000000000006108,0.0009934082101491384,3538.696381502107,7.8970700243781495
2.375,1.0000000000006122,0.0008710140142223049,3550.408433174118,7.901178440236508
2.3775,1.0000000000006128,0.0008889658193433312,3564.0333838102056,7.905301983234027
2.38,1.0000000000006137,0.0010734486059461462,3656.2474811442953,7.909428698604764
2.3825,1.0000000000006137,0.001455674913987125,3682.0364428295675,7.913553930017394
2.3850000000000002,1.0000000000006153,0.0019394325635132283,3590.3910979334337,7.917683208458257
