t,norm,peak,PR,R_rms,finite,seed,member,backend
3.94,10662.3427734375,3.0508973598480225,17766.140970234075,16.011023915203623,True,0,S,mlx
3.96,10700.802734375,3.002089500427246,17794.19850011202,16.012846126125382,True,0,S,mlx
3.98,10745.2412109375,2.963463544845581,17821.766093658785,16.012822667781414,True,0,S,mlx
4.0,10785.9365234375,3.066472053527832,17831.19483951962,16.01403723150488,True,0,S,mlx
4.0200000000000005,10830.333984375,2.8923158645629883,17835.53205372858,16.013730402979366,True,0,S,mlx
4.04,10875.6484375,2.7459754943847656,17836.111452473007,16.012970607444323,True,0,S,mlx
4.0600000000000005,10921.615234375,3.0520317554473877,17860.635608987322,16.014905153010574,True,0,S,mlx
4.08,10965.439453125,2.8552114963531494,17901.62374433201,16.016899262296228,True,0,S,mlx
4.1,11008.6552734375,2.9002981185913086,17930.76313841996,16.017193164986157,True,0,S,mlx
4.12,11054.037109375,3.0012662410736084,17944.69492342937,16.017076964429027,True,0,S,mlx
4.14,11097.78515625,2.8373851776123047,17959.68597399147,16.016551245042923,True,0,S,mlx
4.16,11138.93359375,2.976224660873413,17951.96159684004,16.01740999171464,True,0,S,mlx
4.18,11184.029296875,2.8905458450317383,17959.116622043246,16.016160372048805,True,0,S,mlx
4.2,11227.888671875,3.0575718879699707,17985.550603531767,16.01625416640065,True,0,S,mlx
4.22,11272.287109375,2.943831443786621,18034.588813550206,16.016590735712086,True,0,S,mlx
4.24,11316.5556640625,3.0032730102539062,18054.556256480373,16.017608408291768,True,0,S,mlx
4.26,11358.556640625,3.2608742713928223,18023.694541520224,16.01724619852405,True,0,S,mlx
4.28,11399.357421875,3.108438491821289,17989.65403519468,16.016876258141185,True,0,S,mlx
4.3,11442.166015625,3.3679885864257812,17999.24427174191,16.017801836342702,True,0,S,mlx
4.32,11485.076171875,3.115229606628418,18028.393183964414,16.020200910366796,True,0,S,mlx
4.34,11521.03515625,3.285919427871704,18041.65234946756,16.018043383161597,True,0,S,mlx
4.36,11565.1513671875,3.821194648742676,18046.152671010943,16.016540575985037,True,0,S,mlx
4.38,11607.0,3.189397096633911,18061.692825586488,16.016489409305304,True,0,S,mlx
4.4,11650.38671875,2.86674165725708,18091.892821592828,16.016627938483385,True,0,S,mlx
4.42,11690.5556640625,2.8119380474090576,18114.647834761934,16.017232580278975,True,0,S,mlx
4.44,11733.31640625,3.114804983139038,18113.360819918085,16.017767927410848,True,0,S,mlx
4.46,11776.1162109375,2.985487222671509,18100.01589758785,16.01755121293526,True,0,S,mlx
4.48,11819.09375,2.999533176422119,18091.701867835716,16.01639139955884,True,0,S,mlx
4.5,11859.6484375,3.142345905303955,18111.15789566796,16.015536629875015,True,0,S,mlx
4.5200000000000005,11902.18359375,3.1472647190093994,18126.197083378578,16.015534969719006,True,0,S,mlx
4.54,11943.3525390625,3.0712978839874268,18153.873356277894,16.01556646914349,True,0,S,mlx
4.5600000000000005,11984.9658203125,3.3626184463500977,18175.912146111943,16.014897467883454,True,0,S,mlx
4.58,12021.86328125,3.5031566619873047,18184.26909755564,16.01446919854366,True,0,S,mlx
4.6000000000000005,12060.44921875,3.002906560897827,18175.68077730655,16.014661349360157,True,0,S,mlx
4.62,12100.3671875,3.0425617694854736,18174.150028535572,16.015293583195803,True,0,S,mlx
4.64,12141.857421875,3.1507556438446045,18165.233977025968,16.015202867353878,True,0,S,mlx
4.66,12184.919921875,3.123025417327881,18159.828313543727,16.01506613152905,True,0,S,mlx
4.68,12224.6953125,2.9231045246124268,18168.89550777424,16.016080878564306,True,0,S,mlx
4.7,12266.158203125,3.05523943901062,18191.346480789754,16.017894995554983,True,0,S,mlx
4.72,12308.7958984375,2.853281259536743,18210.83830947683,16.018349167653597,True,0,S,mlx
4.74,12346.1875,3.053135633468628,18227.353706121856,16.020256895265838,True,0,S,mlx
4.76,12389.8544921875,3.144908905029297,18271.8510688577,16.018690884715244,True,0,S,mlx
4.78,12428.705078125,2.905634641647339,18304.92760391687,16.018455747538834,True,0,S,mlx
4.8,12468.2421875,3.0883841514587402,18306.10835938633,16.01932556827388,True,0,S,mlx
4.82,12509.2421875,3.307474374771118,18274.39431949996,16.018762610466958,True,0,S,mlx
4.84,12549.9306640625,3.552530527114868,18245.608359919457,16.01864753821855,True,0,S,mlx
4.86,12585.2333984375,3.581876754760742,18268.433070520554,16.018455390310418,True,0,S,mlx
4.88,12622.685546875,3.2243423461914062,18323.594584557966,16.018923965182516,True,0,S,mlx
4.9,12665.2998046875,3.074855327606201,18377.847229940406,16.018777391389886,True,0,S,mlx
4.92,12704.2421875,3.3925907611846924,18401.51754004194,16.01913097286663,True,0,S,mlx
4.94,12744.29296875,3.0420093536376953,18394.794903485883,16.020324101173845,True,0,S,mlx
4.96,12783.8818359375,3.195662260055542,18382.402316205837,16.01922978362406,True,0,S,mlx
4.98,12825.6328125,3.6249287128448486,18386.287913417767,16.018942838177637,True,0,S,mlx
5.0,12863.3642578125,3.189826726913452,18395.04075057251,16.019461402916942,True,0,S,mlx
5.0200000000000005,12902.435546875,3.124002456665039,18395.222012328708,16.01862499626929,True,0,S,mlx
5.04,12944.283203125,3.1762213706970215,18377.243924572067,16.019263014476607,True,0,S,mlx
5.0600000000000005,12984.486328125,3.3760881423950195,18369.759925001978,16.018089787237002,True,0,S,mlx
5.08,13025.271484375,3.804986000061035,18382.37204045601,16.016871187710407,True,0,S,mlx
5.1000000000000005,13066.388671875,3.4279611110687256,18408.63361562657,16.016536669532634,True,0,S,mlx
5.12,13105.56640625,3.2552547454833984,18432.592702014677,16.01660832946428,True,0,S,mlx
5.14,13146.7314453125,3.6569459438323975,18463.788357794678,16.01634801692732,True,0,S,mlx
5.16,13188.32421875,3.6190178394317627,18491.4018726263,16.017062079557064,True,0,S,mlx
5.18,13226.939453125,3.7668142318725586,18518.98516520992,16.016805993074858,True,0,S,mlx
5.2,13268.251953125,3.1904590129852295,18510.28094558003,16.017404214754052,True,0,S,mlx
5.22,13305.333984375,3.240104913711548,18494.23142251026,16.017395147528013,True,0,S,mlx
5.24,13344.048828125,3.48282790184021,18488.86295542906,16.01624147289825,True,0,S,mlx
5.26,13381.646484375,3.323058605194092,18504.37307028982,16.015804758560243,True,0,S,mlx
5.28,13417.89453125,3.4813458919525146,18527.270778529753,16.015416757013437,True,0,S,mlx
5.3,13455.4130859375,3.357560634613037,18532.102150634786,16.014018751726148,True,0,S,mlx
5.32,13491.7021484375,3.1133008003234863,18530.807905450074,16.015825509923193,True,0,S,mlx
5.34,13527.9814453125,3.472508192062378,18530.41255256615,16.01582648550784,True,0,S,mlx
5.36,13565.8076171875,3.498129367828369,18537.82788103897,16.01463894140989,True,0,S,mlx
5.38,13602.958984375,3.1011295318603516,18556.600373041063,16.013710492245767,True,0,S,mlx
5.4,13638.8203125,3.263572931289673,18572.359897921502,16.013870123426603,True,0,S,mlx
5.42,13675.0302734375,3.4255542755126953,18571.700746384064,16.014012520484524,True,0,S,mlx
5.44,13713.951171875,3.4870457649230957,18585.086734830515,16.014706258317403,True,0,S,mlx
5.46,13752.150390625,3.350198745727539,18617.95131554973,16.01485209931988,True,0,S,mlx
5.48,13792.3779296875,3.28033709526062,18646.797079106276,16.014942467439653,True,0,S,mlx
5.5,13826.2763671875,3.4330666065216064,18652.053678179534,16.013957433464114,True,0,S,mlx
5.5200000000000005,13865.5283203125,3.223884105682373,18643.458713650638,16.013974321623955,True,0,S,mlx
5.54,13904.2978515625,3.469266653060913,18649.946577059425,16.014448446999438,True,0,S,mlx
5.5600000000000005,13945.271484375,3.894116163253784,18649.652269877268,16.014755599908064,True,0,S,mlx
5.58,13981.52734375,3.4577395915985107,18651.41791321146,16.01462499963035,True,0,S,mlx
5.6000000000000005,14017.921875,3.621671199798584,18640.77015573456,16.01418279561027,True,0,S,mlx
5.62,14054.3564453125,3.5427086353302,18641.49671419684,16.0156407441256,True,0,S,mlx
5.64,14090.8798828125,3.5193819999694824,18658.508439469875,16.016685252289644,True,0,S,mlx
5.66,14128.80078125,3.4780476093292236,18670.564303245574,16.016821335961232,True,0,S,mlx
5.68,14167.89453125,3.203655242919922,18682.639593880926,16.01657388551285,True,0,S,mlx
5.7,14209.900390625,3.320549488067627,18701.486909621766,16.017730296118895,True,0,S,mlx
5.72,14247.240234375,3.350142002105713,18727.22096873701,16.017804810366503,True,0,S,mlx
5.74,14279.87890625,3.477060079574585,18734.215003906887,16.017136770202168,True,0,S,mlx
5.76,14320.2333984375,3.301772356033325,18730.247536108578,16.016471594059702,True,0,S,mlx
5.78,14356.078125,3.3997340202331543,18706.967325833764,16.016716569407908,True,0,S,mlx
5.8,14393.75390625,3.504101514816284,18687.142493107516,16.01621742226318,True,0,S,mlx
5.82,14425.5625,4.040999889373779,18688.41844741663,16.016834820366736,True,0,S,mlx
5.84,14462.7265625,3.3712539672851562,18719.245653881302,16.016369931816428,True,0,S,mlx
5.86,14496.923828125,3.4021880626678467,18754.25139651149,16.016961034371715,True,0,S,mlx
5.88,14534.33984375,3.7208502292633057,18769.475254805417,16.01712191823613,True,0,S,mlx
5.9,14573.8544921875,3.74118971824646,18775.509378327555,16.01786392669384,True,0,S,mlx
5.92,14610.376953125,3.88460111618042,18761.661713782683,16.018141255232376,True,0,S,mlx
5.94,14644.84765625,3.522030830383301,18745.11720441855,16.016970902801265,True,0,S,mlx
5.96,14675.9453125,3.3520474433898926,18742.017142271496,16.018254067800783,True,0,S,mlx
5.98,14711.310546875,3.43058443069458,18775.01165925852,16.018503177974292,True,0,S,mlx
6.0,14745.259765625,3.3780198097229004,18821.917544947486,16.018359036252704,True,0,S,mlx
6.0200000000000005,14780.794921875,3.3338117599487305,18842.80727832583,16.018488035044815,True,0,S,mlx
6.04,14808.9375,3.166646957397461,18847.290977833145,16.01915205701496,True,0,S,mlx
6.0600000000000005,14845.251953125,3.891141176223755,18827.3720742347,16.019621581006504,True,0,S,mlx
6.08,14882.568359375,3.663940906524658,18811.735290016168,16.020045479203535,True,0,S,mlx
6.1000000000000005,14917.5654296875,3.6428849697113037,18815.096936172613,16.019378409074598,True,0,S,mlx
6.12,14954.50390625,3.223975419998169,18843.872810133067,16.019072219491154,True,0,S,mlx
6.140000000000001,14989.1328125,3.897355079650879,18846.620982243938,16.01972560508921,True,0,S,mlx
6.16,15025.556640625,3.481301784515381,18836.470696427285,16.02017029516295,True,0,S,mlx
6.18,15057.25390625,4.077536582946777,18825.72235257802,16.01940040579851,True,0,S,mlx
6.2,15095.7861328125,3.490898847579956,18837.86670932594,16.018616168199205,True,0,S,mlx
6.22,15134.1025390625,4.176701068878174,18841.015265154645,16.01904316568298,True,0,S,mlx
6.24,15164.669921875,3.6650390625,18866.1629341744,16.018315478393266,True,0,S,mlx
6.26,15198.96484375,3.508327007293701,18892.6636851877,16.01808348710969,True,0,S,mlx
6.28,15233.4375,4.030037879943848,18899.70114664247,16.018155680659884,True,0,S,mlx
6.3,15269.86328125,3.5768063068389893,18898.13431900488,16.01690188782978,True,0,S,mlx
6.32,15307.5673828125,3.673921585083008,18889.567689311818,16.01539192911262,True,0,S,mlx
6.34,15343.50390625,3.5481717586517334,18861.944425346035,16.01581715638969,True,0,S,mlx
6.36,15374.0888671875,3.7919678688049316,18845.439185342297,16.015998201315078,True,0,S,mlx
6.38,15414.041015625,3.7053463459014893,18867.27614097251,16.015681075137987,True,0,S,mlx
6.4,15446.794921875,3.7560970783233643,18874.800921072092,16.014454064010113,True,0,S,mlx
6.42,15482.9658203125,3.657330274581909,18885.222740656023,16.013846901693917,True,0,S,mlx
6.44,15517.150390625,3.8167827129364014,18896.508976402514,16.012385799127667,True,0,S,mlx
6.46,15550.861328125,3.6678271293640137,18919.880078072354,16.011792188551443,True,0,S,mlx
6.48,15585.4130859375,3.5769622325897217,18930.97391321857,16.01151848626037,True,0,S,mlx
6.5,15618.943359375,3.5594863891601562,18927.80269320351,16.011079425390353,True,0,S,mlx
6.5200000000000005,15650.8056640625,3.7445292472839355,18927.06793486824,16.01147605161289,True,0,S,mlx
6.54,15684.6328125,3.706719398498535,18941.001484160235,16.010755770320166,True,0,S,mlx
