seed,corda,size,elong,atoms,rho_mean,rho_max,vort,b1,b2,b3,b4,b5,b6,b7,b8
4,289,19,1.6008,1,0.009386,0.011401,0.26316,0.018487,0.115283,0.221451,0.255008,0.193797,0.10512,0.050054,0.040798
4,290,20,1.9191,1,0.008985,0.011086,0.4,0.019609,0.119841,0.222431,0.247002,0.185781,0.107272,0.057098,0.040966
4,291,17,1.4561,1,0.009192,0.012063,0.47059,0.017373,0.109831,0.216892,0.260739,0.209279,0.116814,0.045439,0.023632
4,292,28,2.0027,1,0.00976,0.01363,0.35714,0.026635,0.151202,0.249489,0.244654,0.163689,0.081659,0.041737,0.040935
4,293,57,1.9791,1,0.010706,0.015513,0.29825,0.048928,0.246569,0.32052,0.217726,0.088165,0.026873,0.022806,0.028414
4,294,17,2.5335,1,0.008726,0.010795,0.29412,0.016668,0.101877,0.191418,0.22335,0.18948,0.133736,0.085799,0.057672
4,295,22,1.4523,1,0.009951,0.01372,0.22727,0.021478,0.132357,0.248088,0.273687,0.19216,0.086721,0.025594,0.019916
4,296,34,2.0546,1,0.009584,0.013035,0.0,0.031093,0.171436,0.26501,0.236307,0.148011,0.076158,0.039116,0.032868
4,299,60,2.3669,1,0.010093,0.015463,0.2,0.050199,0.232155,0.293878,0.219332,0.094574,0.041071,0.035099,0.033693
4,300,12,1.8314,0,0.009028,0.009907,0.08333,0.01189,0.077104,0.160799,0.213253,0.203453,0.155581,0.104966,0.072953
4,301,9,2.1169,1,0.009306,0.011112,0.22222,0.009412,0.06199,0.133499,0.186795,0.193662,0.167642,0.13437,0.11263
4,305,39,2.4399,1,0.010028,0.013393,0.05128,0.034982,0.185919,0.271785,0.231858,0.141497,0.067731,0.033605,0.032623
4,306,11,2.5237,0,0.008342,0.009261,0.09091,0.011534,0.074149,0.152844,0.202028,0.197167,0.160548,0.117645,0.084086
4,307,17,1.4955,1,0.009059,0.012205,0.05882,0.017315,0.109155,0.214488,0.256427,0.20559,0.116975,0.05002,0.03003
4,308,61,2.1107,1,0.01057,0.017424,0.16393,0.050242,0.240752,0.307863,0.216641,0.087397,0.035049,0.02983,0.032224
4,310,48,6.497,1,0.009397,0.012594,0.10417,0.037478,0.143713,0.192971,0.185739,0.150427,0.117152,0.093787,0.078732
4,311,31,1.7509,1,0.009302,0.011947,0.19355,0.02961,0.170784,0.281576,0.257394,0.14447,0.056713,0.026696,0.032758
4,312,29,1.5047,1,0.010155,0.014558,0.06897,0.027189,0.161023,0.278365,0.269247,0.155763,0.056191,0.022375,0.029846
4,315,19,1.3617,1,0.009584,0.012937,0.0,0.018589,0.116694,0.226994,0.265769,0.204114,0.106078,0.038242,0.023519
4,316,30,1.4015,1,0.009968,0.013518,0.2,0.028116,0.166238,0.285626,0.271172,0.148762,0.046584,0.019071,0.034433
4,318,39,3.0385,1,0.009502,0.012313,0.15385,0.034987,0.179392,0.250434,0.213716,0.14379,0.085051,0.052605,0.040025
4,319,9,2.0292,0,0.008907,0.009653,0.33333,0.009229,0.06148,0.135209,0.194515,0.206605,0.177731,0.129616,0.085615
4,320,9,1.4554,1,0.00955,0.010542,0.33333,0.008829,0.059429,0.133285,0.196936,0.214933,0.186852,0.129785,0.069952
4,323,32,2.0359,1,0.009323,0.012095,0.0,0.029989,0.16723,0.260987,0.229222,0.139268,0.078356,0.052062,0.042886
4,324,118,3.4523,2,0.010464,0.014481,0.07627,0.084044,0.271581,0.287597,0.193109,0.085235,0.033197,0.021157,0.02408
4,325,54,2.2021,1,0.009727,0.013709,0.2037,0.046396,0.220461,0.268388,0.197414,0.117417,0.061949,0.045032,0.042944
4,326,89,5.5225,2,0.01022,0.016114,0.23596,0.054377,0.160519,0.265496,0.241854,0.141953,0.066337,0.03578,0.033684
4,330,19,2.1196,1,0.009227,0.010851,0.26316,0.018514,0.113311,0.211387,0.237964,0.184526,0.113611,0.068072,0.052615
4,331,18,1.5147,1,0.009325,0.011547,0.05556,0.017863,0.111584,0.215299,0.250413,0.194466,0.110191,0.055519,0.044664
4,332,52,1.4754,1,0.011444,0.019276,0.13462,0.044343,0.239004,0.339466,0.235416,0.081913,0.02092,0.018176,0.020763
4,334,18,1.7063,1,0.008749,0.010504,0.05556,0.018189,0.112446,0.213263,0.244039,0.190156,0.113909,0.062682,0.045317
4,335,298,3.5358,5,0.012083,0.026103,0.16443,0.117318,0.259138,0.250026,0.216731,0.067378,0.03522,0.02962,0.024568
4,336,31,2.1373,1,0.011027,0.016069,0.19355,0.02722,0.156981,0.260838,0.247773,0.157732,0.082887,0.043299,0.023271
4,342,68,2.2274,1,0.012871,0.02175,0.14706,0.053984,0.259123,0.305457,0.192583,0.095981,0.04351,0.024293,0.025068
4,345,42,3.8622,2,0.010523,0.015568,0.2619,0.033723,0.130968,0.196569,0.248656,0.158373,0.098219,0.067728,0.065765
4,346,8,1.6139,0,0.008629,0.009688,0.0,0.008394,0.056513,0.126792,0.187593,0.2059,0.182919,0.137281,0.094607
4,348,37,2.148,1,0.010076,0.013102,0.13514,0.033556,0.184882,0.28197,0.237363,0.130226,0.05989,0.036699,0.035414
4,349,10,2.3399,0,0.00868,0.009725,0.3,0.010891,0.070989,0.149583,0.201769,0.197785,0.158496,0.116766,0.09372
4,352,19,764139.2779,1,0.010208,0.014316,0.0,0.017187,0.092671,0.144973,0.153485,0.147613,0.145238,0.14984,0.148992
4,354,19,1.3168,1,0.009999,0.012955,0.21053,0.018612,0.116957,0.227893,0.267227,0.204987,0.105286,0.036369,0.022668
4,355,41,2.0014,1,0.011025,0.016998,0.17073,0.036179,0.195976,0.293982,0.246434,0.128519,0.045062,0.02322,0.030627
4,359,26,1.8509,1,0.009581,0.012512,0.03846,0.024746,0.145745,0.252389,0.254524,0.170712,0.08593,0.038131,0.027824
4,360,55,1.6788,1,0.010955,0.016529,0.14545,0.047135,0.244856,0.329477,0.221938,0.082461,0.023751,0.022514,0.027867
4,361,14,1.2246,1,0.009471,0.012306,0.0,0.01382,0.089078,0.182867,0.234143,0.207702,0.138635,0.078157,0.055597
4,363,9,1.4408,0,0.008565,0.009997,0.22222,0.00984,0.065602,0.144232,0.206234,0.214513,0.17527,0.115617,0.068692
4,364,17,2.5859,1,0.009424,0.01157,0.11765,0.016359,0.099086,0.184256,0.215802,0.189694,0.14206,0.093843,0.058901
4,365,16,2.0635,1,0.009477,0.01077,0.0,0.015365,0.096081,0.187146,0.225665,0.193224,0.134311,0.086503,0.061704
4,366,37,4.2584,1,0.009807,0.012598,0.02703,0.032519,0.155698,0.215393,0.212052,0.165339,0.107631,0.066323,0.045044
4,367,12,1.5962,1,0.00927,0.010633,0.0,0.01133,0.07455,0.159741,0.219663,0.216856,0.166081,0.100748,0.05103
4,369,10,410779.4299,0,0.009033,0.010249,0.0,0.010497,0.063086,0.118684,0.151419,0.16388,0.167872,0.165097,0.159465
