t,norm,peak,PR,R_rms,r50,r80,r90,Vmem_peak,Vmem_mean,k_star,k_star_L,crystallinity,M1,M2,M3,finite,peak_n_cells_half,peak_r_cells,peak_width_phys,artifact_1_2_cells,N,dx,dt,cell
4.7,12278.593466902075,3.2537586850979543,18253.268124534043,16.00333866495824,15.748015748023622,19.222382786741086,20.898564544006366,5.9791730313420866,1.361359833812724,10.50470043544087,336.15041393410786,0.9999929355954544,0.720128998896064,0.2436406078630685,0.007884982732389316,True,1463,7.042365678302303,3.5211828391511517,False,64,0.5,0.00125,N64_dt0h
4.8,12476.011780627989,3.6551888262251406,18280.21017246515,16.00391469722158,15.75595125658873,19.222382786741086,20.904544960366874,5.906887925433954,1.3868658608522175,10.30835089459151,329.8672286269283,0.9999946006588311,0.7184939307163577,0.249038220376159,0.008231614321944646,True,703,5.515974357492672,2.757987178746336,False,64,0.5,0.00125,N64_dt0h
4.9,12681.061986308978,3.3834264313945455,18372.98199411427,16.004678900968067,15.75595125658873,19.222382786741086,20.904544960366874,6.1986487300455275,1.4124643665006373,10.30835089459151,329.8672286269283,0.9999914527590262,0.7193893092919176,0.2549183138943321,0.00860409523948001,True,1301,6.772196678437235,3.3860983392186177,False,64,0.5,0.00125,N64_dt0h
5.0,12883.446162662287,3.346302467308935,18373.070023535165,16.006987009801023,15.732132722552274,19.235384061671343,20.910523666326483,6.468538177087854,1.4379322946354187,10.50470043544087,336.15041393410786,0.9999915364154384,0.7163746917210054,0.2594732806985306,0.008941819932933536,True,1614,7.276764283434825,3.6383821417174125,False,64,0.5,0.00125,N64_dt0h
5.1000000000000005,13072.604928519953,3.3069654708353142,18436.235641305975,16.009766813123836,15.732132722552274,19.241881404893856,20.904544960366874,6.254668859846253,1.463114260001338,10.50470043544087,336.15041393410786,0.9999940396616332,0.7175990879993378,0.2653081975774174,0.009333538741642607,True,1718,7.429818135772896,3.714909067886448,False,64,0.5,0.00125,N64_dt0h
5.2,13264.826319811247,3.1530164855883314,18474.93272158382,16.00929175770742,15.748015748023622,19.241881404893856,20.89258241577618,6.5593374452419715,1.487752781100246,10.50470043544087,336.15041393410786,0.9999962509861362,0.7165562366710455,0.2705174165209961,0.009713950977073522,True,2564,8.49069297859793,4.245346489298965,False,64,0.5,0.00125,N64_dt0h
5.3,13461.933292587713,3.2665368533823727,18557.041377284815,16.00943489002552,15.763882770434446,19.241881404893856,20.89258241577618,6.201732816506293,1.5125034232772434,10.50470043544087,336.15041393410786,0.9999901954375596,0.7163676513899829,0.27604897435453224,0.010116065426418838,True,2193,8.059659124449212,4.029829562224606,False,64,0.5,0.00125,N64_dt0h
5.4,13656.613538459766,3.1671531091965868,18563.49337127261,16.01089570031405,15.771810295587505,19.241881404893856,20.89258241577618,6.324888152705043,1.537225162139395,10.50470043544087,336.15041393410786,0.999986436494478,0.7144567331503453,0.28044747373260515,0.010486096040948011,True,2823,8.767465984666826,4.383732992333413,False,64,0.5,0.00125,N64_dt0h
5.5,13846.035625738474,3.3349660078256966,18652.18650418776,16.013285498777616,15.7797338380595,19.248376554920156,20.89258241577618,6.633347248674043,1.5618763678125722,10.50470043544087,336.15041393410786,0.9999879521394727,0.7154579486036386,0.28617638063421486,0.010916129111446344,True,2192,8.058433879808192,4.029216939904096,False,64,0.5,0.00125,N64_dt0h
5.6000000000000005,14040.1922180379,3.64330350787731,18640.68172234021,16.012781777389137,15.763882770434446,19.241881404893856,20.89258241577618,6.906798508465875,1.5865465706074238,10.50470043544087,336.15041393410786,0.9999878794820574,0.7133280282216258,0.2900443765716036,0.01128509687162455,True,1312,6.791229523398108,3.395614761699054,False,64,0.5,0.00125,N64_dt0h
