t,norm,peak,PR,R_rms
4.79,1.0000000000009028,65.2563941196659,0.06155636828434605,8.417684495166634
4.7925,1.0000000000009028,65.2052236779074,0.06165286482285362,8.4181849457997
4.795,1.000000000000903,65.25342580784375,0.061562051046842,8.418632455967531
4.7975,1.0000000000009033,65.32682892951019,0.06142406665995461,8.419033129067687
4.8,1.0000000000009042,65.37048156732665,0.06134227037853075,8.419395790190352
4.8025,1.0000000000009042,65.30859132336795,0.061458367965585084,8.419732509888256
4.805,1.0000000000009037,65.23415248363794,0.061598411892666946,8.420060430937616
4.8075,1.0000000000009048,65.22599104874001,0.06161382842840136,8.42039516525545
4.8100000000000005,1.000000000000905,65.2770923156593,0.06151760087273157,8.42075148701295
4.8125,1.000000000000906,65.36610807793319,0.061350517968831224,8.421144633673228
4.815,1.0000000000009057,65.34492999412852,0.06139021156905153,8.421582071366965
4.8175,1.0000000000009068,65.25766532926777,0.061554173719281374,8.422065327818043
4.82,1.000000000000907,65.24110813292573,0.06158537048297327,8.42259190620334
4.8225,1.000000000000908,65.24361072449842,0.06158061153854042,8.423149993954986
4.825,1.000000000000908,65.30864689372552,0.06145832887455596,8.423726347312563
4.8275,1.000000000000908,65.37140548884923,0.06134063661483925,8.424308019416763
4.83,1.0000000000009088,65.31102967242768,0.06145380925397895,8.42487996941219
4.8325000000000005,1.0000000000009086,65.24578010989559,0.06157656875287513,8.42543454578276
4.835,1.0000000000009095,65.22494958274577,0.06161583149896121,8.42596769357214
4.8375,1.0000000000009086,65.2781566833948,0.06151559181645152,8.426480684472674
4.84,1.0000000000009102,65.3560784633676,0.061369328481028225,8.42698615185196
4.8425,1.0000000000009108,65.32337299237804,0.06143066466794328,8.427495541249884
4.845,1.0000000000009108,65.28856723474111,0.06149603802378687,8.428022119186219
4.8475,1.0000000000009106,65.26114454875328,0.0615476155488335,8.428582229464496
4.8500000000000005,1.0000000000009117,65.21896788090962,0.06162702028751867,8.429182392281728
4.8525,1.000000000000912,65.29382667336782,0.06148613837823406,8.429824834044583
4.855,1.0000000000009122,65.36514342491122,0.06135232541705634,8.430508015914624
4.8575,1.000000000000913,65.33481828817155,0.06140915126383136,8.431221920168861
4.86,1.000000000000914,65.27024727535147,0.06153048232713528,8.431953835172372
4.8625,1.0000000000009142,65.20392956643903,0.06165542826174199,8.432686656967869
4.865,1.0000000000009142,65.24633983844203,0.061575470390238106,8.433404709724487
4.8675,1.0000000000009157,65.3555004493813,0.061370389286244505,8.43410070079189
4.87,1.0000000000009162,65.36950845249228,0.06134412456467979,8.434767155103087
4.8725000000000005,1.0000000000009164,65.29690387206239,0.06148033667673075,8.435401545138024
4.875,1.000000000000916,65.21598179790114,0.06163267662984286,8.4360099619551
4.8775,1.000000000000917,65.21557557015099,0.061633425766587244,8.43659692440893
4.88,1.0000000000009177,65.30788365561567,0.06145968662431349,8.437169392100289
4.8825,1.000000000000917,65.38141277591022,0.06132181776724748,8.437735522354945
4.885,1.0000000000009177,65.34461534025763,0.061390777555387355,8.438298241025779
4.8875,1.0000000000009184,65.23561534578162,0.06159565331997314,8.438859092184225
4.89,1.0000000000009195,65.19718892373875,0.0616681314615654,8.439415242635508
4.8925,1.0000000000009193,65.27200462182248,0.06152717654768873,8.439963522618497
4.8950000000000005,1.0000000000009202,65.35994087461118,0.06136204074233946,8.44050477615924
4.8975,1.0000000000009204,65.36654402539673,0.061349664774042585,8.441037941841934
4.9,1.0000000000009213,65.28605979357184,0.06150074692679822,8.44156665960456
4.9025,1.0000000000009215,65.20482238365688,0.0616537166509769,8.44209980511058
4.905,1.0000000000009215,65.2217979272332,0.061621643557306795,8.44264651221556
4.9075,1.0000000000009226,65.33473818237121,0.061409278843960455,8.44321994217981
4.91,1.0000000000009226,65.3836569725386,0.06131758194971608,8.443830385921578
4.9125000000000005,1.000000000000923,65.30224328814549,0.06147019744182346,8.44448337043745
4.915,1.000000000000924,65.23380442617912,0.06159901113769222,8.445182418266333
4.9175,1.0000000000009237,65.2335462628892,0.06159951233129171,8.445921276499247
4.92,1.0000000000009248,65.28013906399376,0.06151174062748669,8.446687533812396
