t,norm,peak,PR,R_rms,r50,r80,r90,Vmem_peak,Vmem_mean,k_star,k_star_L,crystallinity,M1,M2
11.5,2.4393212817854004,0.004739164012266509,3878.5338726600125,10.030737069212803,9.87992141781615,12.058163440406485,13.13326459372874,0.0034889957840256672,0.000444783467559913,0.47123889803846897,9.42477796076938,0.9957947353480534,0.6311728744649299,0.4404553599569036
11.6,2.450201711665104,0.004288827417267847,4000.9167564272084,10.02661680653303,9.87332967589399,12.050962386649644,13.125,0.0031309859289126996,0.00044691090723923525,0.47123889803846897,9.42477796076938,0.9958263287735165,0.6134436030028441,0.45467126048457046
11.700000000000001,2.46141644718226,0.00428621900299459,4010.184600733633,10.02402199351492,9.87113145040178,12.041955013848689,13.113420818213513,0.0029302693816789377,0.00044899887500559504,0.47123889803846897,9.42477796076938,0.9958406112953556,0.5876505839884838,0.45490893993036674
11.8,2.4724345090553266,0.004421099191333954,4019.420190519727,10.021546915068624,9.86893273527251,12.03835017766139,13.103487661263657,0.0031597742439028456,0.0004511033103155954,0.47123889803846897,9.42477796076938,0.9958615465099411,0.5845442039665638,0.4545670881521516
11.9,2.483343325202383,0.004193636600836043,4076.0293401639474,10.020374382007718,9.866733530178848,12.036547354711908,13.106799550021526,0.0026122375218227325,0.0004532063640718339,0.47123889803846897,9.42477796076938,0.9958940473177289,0.5807210501678021,0.4591584443640997
12.0,2.49461019894707,0.0039015670904091492,4055.36526438951,10.021602752603513,9.864533834793097,12.036547354711908,13.103487661263657,0.0023949353355618196,0.0004552981650107117,0.47123889803846897,9.42477796076938,0.9959149160368953,0.5738818589906688,0.4547156302877727
12.1,2.505495990106328,0.00427478253428294,4037.45111182814,10.023657311279733,9.864533834793097,12.03835017766139,13.103487661263657,0.0023772019903429923,0.0004573935521099516,0.47123889803846897,9.42477796076938,0.9959412240467848,0.57327059716473,0.45078543997456644
12.200000000000001,2.516278018504726,0.003914226596295751,4034.1071346399467,10.025647178559462,9.866733530178848,12.03835017766139,13.11176581463297,0.0022044746627501418,0.0004594820665332685,0.47123889803846897,9.42477796076938,0.9959630198662223,0.5754378521390272,0.448646764879341
12.3,2.52684750685053,0.004143929538639652,4006.161392766446,10.029442451935816,9.871131450401778,12.041955013848689,13.118384576192637,0.001946838786198111,0.0004615242613130211,0.47123889803846897,9.42477796076938,0.9959815371730806,0.5738374096193956,0.444035919642538
12.4,2.5377778764244456,0.004143159187747834,3983.7787886200194,10.034838165310077,9.873329675893988,12.049161450767714,13.12995938049061,0.0019270676852581128,0.00046359846202045316,0.47123889803846897,9.42477796076938,0.996000505435664,0.5764937104327013,0.4402283570733804
12.5,2.548440973859014,0.004278506677144695,3915.784477350652,10.038214082102634,9.873329675893988,12.050962386649642,13.138220854522968,0.0019198148959756738,0.0004656411617309295,0.47123889803846897,9.42477796076938,0.9960258877907472,0.5757327468106844,0.4318362089150908
12.6,2.559116446375223,0.004730667961999971,3776.478474929357,10.042826334189352,9.871131450401778,12.058163440406485,13.153078431387165,0.0018740155747854598,0.00046767433753935715,0.47123889803846897,9.42477796076938,0.9960486484655843,0.5727204382624886,0.4160895498523391
12.700000000000001,2.569502410138542,0.005389256569565447,3563.6181998343177,10.047606209048112,9.87332967589399,12.063561409836188,13.154728237405745,0.0019675577266804445,0.00046970211290581963,0.47123889803846897,9.42477796076938,0.996078117930524,0.5742789311733262,0.3930348110029879
12.8,2.579973764433369,0.0061099599126248835,3403.7347264981754,10.054540019901678,9.882117688026186,12.056363580191904,13.154728237405747,0.002162001397685492,0.00047169170665726417,0.47123889803846897,9.42477796076938,0.9961021216015923,0.5869985003492387,0.37663025823325913
12.9,2.590575902755414,0.01473372277001249,2706.9935102186014,10.061567326364944,9.890897892057684,12.05276305343394,13.156377836539122,0.006551343101021062,0.00047370527950704445,0.47123889803846897,9.42477796076938,0.99613173472115,0.5315476021542435,0.301384967020597
13.0,2.6017207028675062,0.008374559546910406,2852.3856858302906,10.061804088046351,9.897477933516422,12.05276305343394,13.159676414461467,0.009014064501069981,0.0004757450633582434,0.47123889803846897,9.42477796076938,0.9961617296850757,0.6351724462531053,0.32077211396826866
13.1,2.612850711485306,0.007180976875764989,3029.69891433997,10.060734245730075,9.890897892057684,12.058163440406485,13.158027228865109,0.005391652644503121,0.0004778188001309395,0.47123889803846897,9.42477796076938,0.9961920361790234,0.6728149082450843,0.34451100085105935
13.200000000000001,2.6233756686679106,0.007816962668109644,3028.351889016097,10.059907868182849,9.890897892057684,12.058163440406485,13.158027228865105,0.005041488751421058,0.00047986464529181904,0.47123889803846897,9.42477796076938,0.9962163504297349,0.6768924456383303,0.3489045094305721
13.3,2.634010361153289,0.008315478841660985,3098.3496824126746,10.058188027835827,9.886508764753897,12.056363580191906,13.154728237405743,0.004998576578803714,0.00048188755409604944,0.47123889803846897,9.42477796076938,0.9962369131419949,0.6875548353338463,0.3619212162844192
13.4,2.644669054000597,0.007003359106674619,3256.300131718336,10.054652951825906,9.882117688026186,12.056363580191904,13.153078431387167,0.004500949116005602,0.0004839123736043278,0.47123889803846897,9.42477796076938,0.9962692849440011,0.6935153035790095,0.3852860206525967
13.5,2.6553756822324073,0.0063044421310310475,3452.5448181048487,10.049306728113482,9.879921417816146,12.05276305343394,13.144826295289466,0.003975387970576564,0.00048593298513249615,0.47123889803846897,9.42477796076938,0.9962907728949456,0.6831542270167418,0.41268186156663184
13.6,2.6662691478709912,0.006179501647607943,3636.5672566512044,10.044322722302217,9.87332967589399,12.050962386649644,13.1398725260179,0.003516153274198367,0.0004879606483502639,0.47123889803846897,9.42477796076938,0.9963046135514124,0.6627297378485882,0.4375218163194357
13.700000000000001,2.67675148843436,0.005444815274711581,3801.3283058500106,10.040993686170207,9.871131450401778,12.050962386649642,13.13822085452297,0.0029164675185923412,0.0004899959424800425,0.47123889803846897,9.42477796076938,0.9963347742807909,0.6389735775793295,0.4588240290036188
13.8,2.687702078691073,0.004740255475133482,3879.649391844595,10.035230762172002,9.873329675893988,12.04736024566747,13.13326459372874,0.002605856998252366,0.000492026553341741,0.47123889803846897,9.42477796076938,0.9963678423385388,0.6113255799569907,0.4681215006176373
13.9,2.698045638622565,0.004838144139388516,3990.388968036315,10.028650309336697,9.86893273527251,12.041955013848689,13.120038744861493,0.0022800027932265744,0.0004940527472385127,0.47123889803846897,9.42477796076938,0.9963846435894784,0.6003306806735722,0.48029115285992446
14.0,2.7086510414375637,0.004422806759503019,4043.1715315891197,10.022559133044918,9.866733530178848,12.038350177661389,13.11176581463297,0.0020865666690116328,0.0004960529411718134,0.47123889803846897,9.42477796076938,0.9964111461663895,0.5852045864035386,0.4843878929694419
14.1,2.7194660101224994,0.004006162546423405,4061.693852579092,10.016527089661517,9.862333648787189,12.03294089849471,13.10017493521874,0.001793723619326653,0.0004980518186036401,0.47123889803846897,9.42477796076938,0.996439868813761,0.5762460055257239,0.4836752576282059
14.200000000000001,2.7303000928533723,0.004529120298667004,4057.9946515616057,10.011988347177194,9.855730143762393,12.025724741384844,13.086915645449508,0.0017397717101867995,0.0005000832353775606,0.47123889803846897,9.42477796076938,0.9964612519775293,0.5698734895754007,0.4800117883078022
14.3,2.741220242234769,0.0066202099923189555,3935.870096684616,10.008905994744278,9.85352799198789,12.022115038544591,13.076962355396013,0.002101875584579703,0.000502122958911348,0.47123889803846897,9.42477796076938,0.9964955366603226,0.5547479941019973,0.46233770791600604
14.4,2.7518792308032887,0.004397868328105807,3959.058999162697,10.006025462245606,9.84912221131068,12.020309780626379,13.073642908114358,0.003134054946211091,0.0005041415303423828,0.47123889803846897,9.42477796076938,0.9965135376169258,0.570645412711316,0.46208500129431695
14.5,2.762764339221086,0.005341500382559524,4014.301006110972,10.005434218005131,9.85352799198789,12.02030978062638,13.075302737094338,0.001870211999974346,0.0005061829039828366,0.47123889803846897,9.42477796076938,0.9965376102790632,0.5748362083317887,0.4655764625211227
14.6,2.773507104243802,0.004506598839775312,3985.2310532205747,10.005860765156282,9.846918581747062,12.02030978062638,13.07862176309959,0.001872318192062117,0.0005082110398819828,0.47123889803846897,9.42477796076938,0.9965432186837196,0.572153874008062,0.45960339795509175
14.700000000000001,2.7841338274403635,0.005170189149864588,3987.670881092952,10.00861450989475,9.855730143762392,12.022115038544591,13.086915645449508,0.001836385436895799,0.0005102257204806618,0.47123889803846897,9.42477796076938,0.9965636705991295,0.5742686476386494,0.4576236460239414
14.8,2.7945988454273474,0.0051875987142764295,3998.39903479528,10.012080812679104,9.855730143762393,12.029333361043376,13.090231727004173,0.002001692455112662,0.0005122505178289558,0.47123889803846897,9.42477796076938,0.9965716876274286,0.5732812395055032,0.4568524645947678
14.9,2.805639192470489,0.004989617324981001,3987.697819457309,10.0172958747167,9.866733530178848,12.036547354711908,13.101831402941771,0.001914223390887715,0.0005142675821820514,0.47123889803846897,9.42477796076938,0.9966050613522646,0.5704394677310864,0.4536164384841453
15.0,2.815578908850112,0.00443281597654425,4035.966695993668,10.022518728917024,9.873329675893988,12.040152730666577,13.113420818213513,0.0017590885739334134,0.0005162486933344824,0.47123889803846897,9.42477796076938,0.9966251487561072,0.572002616983761,0.4575639383457921
